idx,gt,time_elapsed,current_time,current_task,motor_position,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,gt_label
6655,2,68.57708,20230217142651646,None,0,148,213,215,137,106,43,70,353,MapRecord[{gt_label=close}]
6656,2,68.58708,20230217142651656,None,0,158,213,157,128,93,45,70,352,MapRecord[{gt_label=close}]
6657,2,68.59708,20230217142651666,None,0,158,213,157,128,93,45,70,352,MapRecord[{gt_label=close}]
6658,2,68.60708,20230217142651676,None,0,115,181,152,122,84,42,68,248,MapRecord[{gt_label=close}]
6659,2,68.617096,20230217142651686,None,0,115,181,152,122,84,42,68,248,MapRecord[{gt_label=close}]
6660,2,68.6271,20230217142651696,None,0,123,196,173,65,69,42,69,237,MapRecord[{gt_label=close}]
6661,2,68.63709,20230217142651706,None,0,123,196,173,65,69,42,69,237,MapRecord[{gt_label=close}]
6662,2,68.64707,20230217142651716,None,0,125,192,212,64,67,44,67,233,MapRecord[{gt_label=close}]
6663,2,68.65708,20230217142651726,None,0,125,192,212,64,67,44,67,233,MapRecord[{gt_label=close}]
6664,2,68.66712,20230217142651736,None,0,118,169,193,91,100,41,59,226,MapRecord[{gt_label=close}]
6665,2,68.67709,20230217142651746,None,0,118,169,193,91,100,41,59,226,MapRecord[{gt_label=close}]
6666,2,68.687096,20230217142651756,None,0,108,160,191,102,121,38,67,229,MapRecord[{gt_label=close}]
