idx,gt,time_elapsed,current_time,current_task,motor_position,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,gt_label
596,1,7.9871044,20230217142551056,None,0,18,42,19,33,40,25,22,18,MapRecord[{gt_label=open}]
597,1,7.997093,20230217142551066,None,0,18,42,19,33,40,25,22,18,MapRecord[{gt_label=open}]
598,1,8.00711,20230217142551076,None,0,19,27,18,34,40,27,18,18,MapRecord[{gt_label=open}]
599,1,8.017101,20230217142551086,None,0,19,27,18,34,40,27,18,18,MapRecord[{gt_label=open}]
600,1,8.02709,20230217142551096,None,0,19,28,18,35,40,26,18,18,MapRecord[{gt_label=open}]
601,1,8.037113,20230217142551106,None,0,19,28,18,35,40,26,18,18,MapRecord[{gt_label=open}]
602,1,8.047086,20230217142551116,None,0,19,42,17,32,37,24,16,18,MapRecord[{gt_label=open}]
603,1,8.0570965,20230217142551126,None,0,19,42,17,32,37,24,16,18,MapRecord[{gt_label=open}]
604,1,8.067099,20230217142551136,None,0,22,42,18,30,39,28,17,20,MapRecord[{gt_label=open}]
605,1,8.077127,20230217142551146,None,0,22,42,18,30,39,28,17,20,MapRecord[{gt_label=open}]
606,1,8.087094,20230217142551156,None,0,21,41,20,30,39,27,16,21,MapRecord[{gt_label=open}]
607,1,8.097098,20230217142551166,None,0,21,41,20,30,39,27,16,21,MapRecord[{gt_label=open}]
608,1,8.107101,20230217142551176,None,0,21,41,21,28,43,26,17,20,MapRecord[{gt_label=open}]
609,1,8.117096,20230217142551186,None,0,21,41,21,28,43,26,17,20,MapRecord[{gt_label=open}]
610,1,8.127087,20230217142551196,None,0,21,41,21,29,42,27,18,21,MapRecord[{gt_label=open}]
611,1,8.137093,20230217142551206,None,0,21,41,21,29,42,27,18,21,MapRecord[{gt_label=open}]
612,1,8.147101,20230217142551216,None,0,20,25,22,30,41,28,19,21,MapRecord[{gt_label=open}]
613,1,8.157085,20230217142551226,None,0,20,25,22,30,41,28,19,21,MapRecord[{gt_label=open}]
614,1,8.167079,20230217142551236,None,0,20,25,22,30,41,28,19,21,MapRecord[{gt_label=open}]
615,1,8.177094,20230217142551246,None,0,20,22,22,27,40,27,18,22,MapRecord[{gt_label=open}]
616,1,8.187087,20230217142551256,None,0,20,22,22,30,41,30,17,20,MapRecord[{gt_label=open}]
617,1,8.197095,20230217142551266,None,0,20,22,22,30,41,30,17,20,MapRecord[{gt_label=open}]
618,1,8.207105,20230217142551276,None,0,20,41,21,29,39,32,17,22,MapRecord[{gt_label=open}]
619,1,8.217116,20230217142551286,None,0,20,41,21,29,39,32,17,22,MapRecord[{gt_label=open}]
620,1,8.227089,20230217142551296,None,0,21,41,20,27,39,31,15,21,MapRecord[{gt_label=open}]
621,1,8.237117,20230217142551306,None,0,21,41,20,27,39,31,15,21,MapRecord[{gt_label=open}]
622,1,8.24712,20230217142551316,None,0,21,41,20,27,39,31,15,21,MapRecord[{gt_label=open}]
623,1,8.257114,20230217142551326,None,0,20,42,21,26,42,32,18,20,MapRecord[{gt_label=open}]
624,1,8.267104,20230217142551336,None,0,18,42,21,27,43,31,22,17,MapRecord[{gt_label=open}]
625,1,8.277094,20230217142551346,None,0,18,42,21,27,43,31,22,17,MapRecord[{gt_label=open}]
626,1,8.287079,20230217142551356,None,0,19,43,20,24,40,28,25,19,MapRecord[{gt_label=open}]
627,1,8.297096,20230217142551366,None,0,19,43,20,24,40,28,25,19,MapRecord[{gt_label=open}]
628,1,8.307093,20230217142551376,None,0,18,25,21,27,39,25,26,17,MapRecord[{gt_label=open}]
629,1,8.317097,20230217142551386,None,0,18,25,21,27,39,25,26,17,MapRecord[{gt_label=open}]
630,1,8.327123,20230217142551396,None,0,18,23,22,28,40,28,26,17,MapRecord[{gt_label=open}]
631,1,8.337093,20230217142551406,None,0,18,23,22,28,40,28,26,17,MapRecord[{gt_label=open}]
632,1,8.347097,20230217142551416,None,0,18,23,21,29,37,26,25,18,MapRecord[{gt_label=open}]
633,1,8.357085,20230217142551426,None,0,18,23,21,29,37,26,25,18,MapRecord[{gt_label=open}]
634,1,8.367091,20230217142551436,None,0,20,37,21,29,36,28,23,18,MapRecord[{gt_label=open}]
635,1,8.377098,20230217142551446,None,0,20,37,21,29,36,28,23,18,MapRecord[{gt_label=open}]
636,1,8.387079,20230217142551456,None,0,19,37,20,29,35,28,22,18,MapRecord[{gt_label=open}]
637,1,8.397095,20230217142551466,None,0,19,37,20,29,35,28,22,18,MapRecord[{gt_label=open}]
638,1,8.407112,20230217142551476,None,0,19,37,20,29,35,28,22,18,MapRecord[{gt_label=open}]
639,1,8.417103,20230217142551486,None,0,19,38,19,24,34,27,23,20,MapRecord[{gt_label=open}]
640,1,8.427091,20230217142551496,None,0,21,39,22,27,33,27,25,21,MapRecord[{gt_label=open}]
641,1,8.437092,20230217142551506,None,0,21,39,22,27,33,27,25,21,MapRecord[{gt_label=open}]
642,1,8.447085,20230217142551516,None,0,21,39,23,26,39,27,25,23,MapRecord[{gt_label=open}]
643,1,8.457097,20230217142551526,None,0,21,39,23,26,39,27,25,23,MapRecord[{gt_label=open}]
644,1,8.467106,20230217142551536,None,0,20,26,21,26,39,25,24,23,MapRecord[{gt_label=open}]
645,1,8.477086,20230217142551546,None,0,20,26,21,26,39,25,24,23,MapRecord[{gt_label=open}]
646,1,8.487083,20230217142551556,None,0,20,26,21,26,39,25,24,23,MapRecord[{gt_label=open}]
647,1,8.497086,20230217142551566,None,0,20,26,21,26,39,25,24,23,MapRecord[{gt_label=open}]
648,1,8.507089,20230217142551576,None,0,21,25,22,25,36,22,21,23,MapRecord[{gt_label=open}]
649,1,8.517097,20230217142551586,None,0,21,25,22,25,36,22,21,23,MapRecord[{gt_label=open}]
650,1,8.527094,20230217142551596,None,0,21,25,22,25,36,22,21,23,MapRecord[{gt_label=open}]
651,1,8.53711,20230217142551606,None,0,19,21,20,23,37,19,19,21,MapRecord[{gt_label=open}]
652,1,8.547094,20230217142551616,None,0,17,21,18,26,37,21,21,18,MapRecord[{gt_label=open}]
653,1,8.557093,20230217142551626,None,0,17,21,18,26,37,21,21,18,MapRecord[{gt_label=open}]
654,1,8.567094,20230217142551636,None,0,18,23,20,28,40,25,23,19,MapRecord[{gt_label=open}]
655,1,8.577109,20230217142551646,None,0,18,23,20,28,40,25,23,19,MapRecord[{gt_label=open}]
656,1,8.5870905,20230217142551656,None,0,18,23,20,28,40,25,23,19,MapRecord[{gt_label=open}]
657,1,8.597095,20230217142551666,None,0,18,35,21,31,39,28,22,20,MapRecord[{gt_label=open}]
658,1,8.607105,20230217142551676,None,0,17,37,21,32,40,27,21,20,MapRecord[{gt_label=open}]
659,1,8.617086,20230217142551686,None,0,17,37,21,32,40,27,21,20,MapRecord[{gt_label=open}]
660,1,8.627106,20230217142551696,None,0,17,38,21,31,41,30,21,20,MapRecord[{gt_label=open}]
661,1,8.6370945,20230217142551706,None,0,17,38,21,31,41,30,21,20,MapRecord[{gt_label=open}]
662,1,8.6470995,20230217142551716,None,0,17,38,21,31,41,30,21,20,MapRecord[{gt_label=open}]
663,1,8.657103,20230217142551726,None,0,19,38,20,30,35,28,18,18,MapRecord[{gt_label=open}]
664,1,8.667106,20230217142551736,None,0,18,36,20,30,30,26,17,19,MapRecord[{gt_label=open}]
665,1,8.677089,20230217142551746,None,0,18,36,20,30,30,26,17,19,MapRecord[{gt_label=open}]
666,1,8.687083,20230217142551756,None,0,18,25,20,27,36,24,18,18,MapRecord[{gt_label=open}]
667,1,8.697105,20230217142551766,None,0,18,25,20,27,36,24,18,18,MapRecord[{gt_label=open}]
668,1,8.707091,20230217142551776,None,0,20,22,20,34,39,24,18,16,MapRecord[{gt_label=open}]
669,1,8.717094,20230217142551786,None,0,20,22,20,34,39,24,18,16,MapRecord[{gt_label=open}]
670,1,8.727091,20230217142551796,None,0,21,24,18,34,40,23,20,17,MapRecord[{gt_label=open}]
671,1,8.737141,20230217142551806,None,0,21,24,18,34,40,23,20,17,MapRecord[{gt_label=open}]
672,1,8.747121,20230217142551816,None,0,18,39,21,34,39,23,20,19,MapRecord[{gt_label=open}]
673,1,8.757138,20230217142551826,None,0,18,39,21,34,39,23,20,19,MapRecord[{gt_label=open}]
674,1,8.767156,20230217142551836,None,0,18,41,22,31,39,22,20,19,MapRecord[{gt_label=open}]
675,1,8.777115,20230217142551846,None,0,18,41,22,31,39,22,20,19,MapRecord[{gt_label=open}]
676,1,8.787141,20230217142551856,None,0,18,43,21,32,39,24,21,21,MapRecord[{gt_label=open}]
677,1,8.797114,20230217142551866,None,0,18,43,21,32,39,24,21,21,MapRecord[{gt_label=open}]
678,1,8.807147,20230217142551876,None,0,14,43,20,26,41,23,23,22,MapRecord[{gt_label=open}]
679,1,8.8171625,20230217142551886,None,0,14,43,20,26,41,23,23,22,MapRecord[{gt_label=open}]
680,1,8.82715,20230217142551896,None,0,14,43,20,26,41,23,23,22,MapRecord[{gt_label=open}]
681,1,8.837103,20230217142551906,None,0,14,43,22,26,39,23,21,21,MapRecord[{gt_label=open}]
682,1,8.847104,20230217142551916,None,0,14,28,20,27,40,26,22,21,MapRecord[{gt_label=open}]
683,1,8.8571415,20230217142551926,None,0,14,28,20,27,40,26,22,21,MapRecord[{gt_label=open}]
684,1,8.867149,20230217142551936,None,0,17,26,19,26,40,27,22,20,MapRecord[{gt_label=open}]
685,1,8.877151,20230217142551946,None,0,17,26,19,26,40,27,22,20,MapRecord[{gt_label=open}]
686,1,8.8871155,20230217142551956,None,0,17,26,19,26,40,27,22,20,MapRecord[{gt_label=open}]
687,1,8.897141,20230217142551966,None,0,17,23,19,27,39,27,21,20,MapRecord[{gt_label=open}]
688,1,8.907108,20230217142551976,None,0,17,23,19,27,39,27,21,20,MapRecord[{gt_label=open}]
689,1,8.917104,20230217142551986,None,0,19,25,19,28,34,27,18,21,MapRecord[{gt_label=open}]
690,1,8.92714,20230217142551996,None,0,20,36,17,30,35,30,19,20,MapRecord[{gt_label=open}]
691,1,8.937116,20230217142552006,None,0,20,36,17,30,35,30,19,20,MapRecord[{gt_label=open}]
692,1,8.947108,20230217142552016,None,0,20,36,17,30,35,30,19,20,MapRecord[{gt_label=open}]
693,1,8.957109,20230217142552026,None,0,21,36,20,29,34,29,18,20,MapRecord[{gt_label=open}]
694,1,8.967112,20230217142552036,None,0,20,38,19,30,33,30,17,21,MapRecord[{gt_label=open}]
695,1,8.977112,20230217142552046,None,0,20,38,19,30,33,30,17,21,MapRecord[{gt_label=open}]
696,1,8.987082,20230217142552056,None,0,19,40,20,29,31,30,18,20,MapRecord[{gt_label=open}]
697,1,8.997098,20230217142552066,None,0,19,40,20,29,31,30,18,20,MapRecord[{gt_label=open}]
698,1,9.007086,20230217142552076,None,0,19,40,20,29,31,30,18,20,MapRecord[{gt_label=open}]
699,1,9.017083,20230217142552086,None,0,18,40,21,28,31,31,19,20,MapRecord[{gt_label=open}]
700,1,9.027084,20230217142552096,None,0,17,29,22,32,39,31,18,22,MapRecord[{gt_label=open}]
701,1,9.037098,20230217142552106,None,0,17,29,22,32,39,31,18,22,MapRecord[{gt_label=open}]
702,1,9.047077,20230217142552116,None,0,17,29,21,32,41,29,20,23,MapRecord[{gt_label=open}]
703,1,9.057093,20230217142552126,None,0,17,29,21,32,41,29,20,23,MapRecord[{gt_label=open}]
704,1,9.067086,20230217142552136,None,0,17,29,21,32,41,29,20,23,MapRecord[{gt_label=open}]
705,1,9.077101,20230217142552146,None,0,17,26,21,32,46,29,21,22,MapRecord[{gt_label=open}]
706,1,9.087109,20230217142552156,None,0,19,42,21,34,45,28,22,22,MapRecord[{gt_label=open}]
707,1,9.097096,20230217142552166,None,0,19,42,21,34,45,28,22,22,MapRecord[{gt_label=open}]
708,1,9.107101,20230217142552176,None,0,19,44,22,33,48,27,22,21,MapRecord[{gt_label=open}]
709,1,9.117098,20230217142552186,None,0,19,44,22,33,48,27,22,21,MapRecord[{gt_label=open}]
710,1,9.127099,20230217142552196,None,0,19,44,22,33,48,27,22,21,MapRecord[{gt_label=open}]
711,1,9.137091,20230217142552206,None,0,19,44,22,28,44,28,21,20,MapRecord[{gt_label=open}]
712,1,9.147102,20230217142552216,None,0,19,43,23,28,43,27,19,19,MapRecord[{gt_label=open}]
713,1,9.157097,20230217142552226,None,0,19,43,23,28,43,27,19,19,MapRecord[{gt_label=open}]
714,1,9.167104,20230217142552236,None,0,19,45,23,28,40,27,21,18,MapRecord[{gt_label=open}]
715,1,9.177094,20230217142552246,None,0,19,45,23,28,40,27,21,18,MapRecord[{gt_label=open}]
716,1,9.187089,20230217142552256,None,0,19,45,23,28,40,27,21,18,MapRecord[{gt_label=open}]
717,1,9.197089,20230217142552266,None,0,18,28,21,23,38,30,23,18,MapRecord[{gt_label=open}]
718,1,9.207082,20230217142552276,None,0,19,22,22,21,34,31,23,18,MapRecord[{gt_label=open}]
719,1,9.217089,20230217142552286,None,0,19,22,22,21,34,31,23,18,MapRecord[{gt_label=open}]
720,1,9.227086,20230217142552296,None,0,20,27,22,21,31,30,25,18,MapRecord[{gt_label=open}]
721,1,9.2371,20230217142552306,None,0,20,27,22,21,31,30,25,18,MapRecord[{gt_label=open}]
722,1,9.247085,20230217142552316,None,0,20,27,22,21,31,30,25,18,MapRecord[{gt_label=open}]
723,1,9.257117,20230217142552326,None,0,18,42,20,24,32,32,26,17,MapRecord[{gt_label=open}]
724,1,9.26712,20230217142552336,None,0,18,42,21,26,30,31,25,16,MapRecord[{gt_label=open}]
725,1,9.277085,20230217142552346,None,0,18,42,21,26,30,31,25,16,MapRecord[{gt_label=open}]
726,1,9.287078,20230217142552356,None,0,19,43,22,27,33,28,23,19,MapRecord[{gt_label=open}]
727,1,9.297087,20230217142552366,None,0,19,43,22,27,33,28,23,19,MapRecord[{gt_label=open}]
728,1,9.307084,20230217142552376,None,0,19,43,22,27,33,28,23,19,MapRecord[{gt_label=open}]
729,1,9.317097,20230217142552386,None,0,19,43,21,30,36,30,24,18,MapRecord[{gt_label=open}]
730,1,9.327115,20230217142552396,None,0,19,42,22,29,36,32,22,19,MapRecord[{gt_label=open}]
731,1,9.337107,20230217142552406,None,0,19,42,22,29,36,32,22,19,MapRecord[{gt_label=open}]
732,1,9.347096,20230217142552416,None,0,19,27,22,29,37,32,23,21,MapRecord[{gt_label=open}]
733,1,9.357081,20230217142552426,None,0,19,27,22,29,37,32,23,21,MapRecord[{gt_label=open}]
734,1,9.367106,20230217142552436,None,0,19,27,22,29,37,32,23,21,MapRecord[{gt_label=open}]
735,1,9.377089,20230217142552446,None,0,18,27,21,30,37,32,21,22,MapRecord[{gt_label=open}]
736,1,9.387094,20230217142552456,None,0,18,27,21,30,37,32,21,22,MapRecord[{gt_label=open}]
737,1,9.397102,20230217142552466,None,0,20,45,26,29,35,31,19,20,MapRecord[{gt_label=open}]
738,1,9.4071045,20230217142552476,None,0,20,45,26,29,35,31,19,20,MapRecord[{gt_label=open}]
739,1,9.417147,20230217142552486,None,0,22,46,26,29,33,32,20,19,MapRecord[{gt_label=open}]
740,1,9.427111,20230217142552496,None,0,22,46,26,29,33,32,20,19,MapRecord[{gt_label=open}]
741,1,9.437105,20230217142552506,None,0,21,46,26,29,33,31,20,19,MapRecord[{gt_label=open}]
742,1,9.447138,20230217142552516,None,0,21,46,26,29,33,31,20,19,MapRecord[{gt_label=open}]
743,1,9.457115,20230217142552526,None,0,22,46,25,26,29,29,19,16,MapRecord[{gt_label=open}]
744,1,9.467143,20230217142552536,None,0,22,47,25,26,31,30,22,16,MapRecord[{gt_label=open}]
745,1,9.477153,20230217142552546,None,0,22,47,25,26,31,30,22,16,MapRecord[{gt_label=open}]
746,1,9.487125,20230217142552556,None,0,22,47,25,26,31,30,22,16,MapRecord[{gt_label=open}]
747,1,9.497104,20230217142552566,None,0,22,28,21,26,29,31,23,17,MapRecord[{gt_label=open}]
748,1,9.507085,20230217142552576,None,0,22,28,21,26,29,31,23,17,MapRecord[{gt_label=open}]
749,1,9.517086,20230217142552586,None,0,19,26,20,28,31,28,21,20,MapRecord[{gt_label=open}]
750,1,9.527084,20230217142552596,None,0,19,41,21,28,31,29,23,19,MapRecord[{gt_label=open}]
751,1,9.5371065,20230217142552606,None,0,19,41,21,28,31,29,23,19,MapRecord[{gt_label=open}]
752,1,9.547099,20230217142552616,None,0,19,41,21,28,31,29,23,19,MapRecord[{gt_label=open}]
753,1,9.557104,20230217142552626,None,0,19,41,21,29,36,30,24,19,MapRecord[{gt_label=open}]
754,1,9.567098,20230217142552636,None,0,19,41,21,29,36,30,24,19,MapRecord[{gt_label=open}]
755,1,9.577083,20230217142552646,None,0,19,41,20,27,36,30,23,19,MapRecord[{gt_label=open}]
756,1,9.587094,20230217142552656,None,0,17,41,19,28,36,30,22,18,MapRecord[{gt_label=open}]
757,1,9.597082,20230217142552666,None,0,17,41,19,28,36,30,22,18,MapRecord[{gt_label=open}]
758,1,9.6070795,20230217142552676,None,0,17,41,19,28,36,30,22,18,MapRecord[{gt_label=open}]
759,1,9.61709,20230217142552686,None,0,18,41,21,26,37,31,22,17,MapRecord[{gt_label=open}]
760,1,9.627105,20230217142552696,None,0,18,41,21,26,37,31,22,17,MapRecord[{gt_label=open}]
761,1,9.637086,20230217142552706,None,0,18,26,21,30,37,27,21,19,MapRecord[{gt_label=open}]
762,1,9.64708,20230217142552716,None,0,17,26,23,28,35,32,22,19,MapRecord[{gt_label=open}]
763,1,9.657104,20230217142552726,None,0,17,26,23,28,35,32,22,19,MapRecord[{gt_label=open}]
764,1,9.667087,20230217142552736,None,0,17,32,25,29,36,32,22,21,MapRecord[{gt_label=open}]
765,1,9.677082,20230217142552746,None,0,17,32,25,29,36,32,22,21,MapRecord[{gt_label=open}]
766,1,9.687106,20230217142552756,None,0,17,32,25,29,36,32,22,21,MapRecord[{gt_label=open}]
767,1,9.697086,20230217142552766,None,0,17,45,26,29,37,32,22,21,MapRecord[{gt_label=open}]
768,1,9.7071,20230217142552776,None,0,18,46,24,31,37,33,23,20,MapRecord[{gt_label=open}]
769,1,9.717086,20230217142552786,None,0,18,46,24,31,37,33,23,20,MapRecord[{gt_label=open}]
770,1,9.727096,20230217142552796,None,0,19,45,23,29,39,36,24,19,MapRecord[{gt_label=open}]
771,1,9.73712,20230217142552806,None,0,19,45,23,29,39,36,24,19,MapRecord[{gt_label=open}]
772,1,9.747104,20230217142552816,None,0,19,45,23,29,39,36,24,19,MapRecord[{gt_label=open}]
773,1,9.757087,20230217142552826,None,0,21,45,22,31,38,31,22,20,MapRecord[{gt_label=open}]
774,1,9.767106,20230217142552836,None,0,21,41,20,30,38,29,23,17,MapRecord[{gt_label=open}]
775,1,9.777115,20230217142552846,None,0,21,41,20,30,38,29,23,17,MapRecord[{gt_label=open}]
776,1,9.787088,20230217142552856,None,0,20,25,19,30,38,30,21,17,MapRecord[{gt_label=open}]
777,1,9.797114,20230217142552866,None,0,20,25,19,30,38,30,21,17,MapRecord[{gt_label=open}]
778,1,9.807133,20230217142552876,None,0,20,25,19,30,38,30,21,17,MapRecord[{gt_label=open}]
779,1,9.817098,20230217142552886,None,0,19,26,21,29,36,27,18,18,MapRecord[{gt_label=open}]
780,1,9.827156,20230217142552896,None,0,17,37,20,28,37,30,21,17,MapRecord[{gt_label=open}]
781,1,9.837092,20230217142552906,None,0,17,37,20,28,37,30,21,17,MapRecord[{gt_label=open}]
782,1,9.8470745,20230217142552916,None,0,17,37,20,28,37,30,21,17,MapRecord[{gt_label=open}]
783,1,9.85708,20230217142552926,None,0,19,38,21,27,38,29,20,17,MapRecord[{gt_label=open}]
784,1,9.86709,20230217142552936,None,0,19,38,21,27,38,29,20,17,MapRecord[{gt_label=open}]
785,1,9.877122,20230217142552946,None,0,19,38,21,28,38,33,20,18,MapRecord[{gt_label=open}]
786,1,9.887104,20230217142552956,None,0,20,39,20,27,38,33,24,18,MapRecord[{gt_label=open}]
787,1,9.89709,20230217142552966,None,0,20,39,20,27,38,33,24,18,MapRecord[{gt_label=open}]
788,1,9.907099,20230217142552976,None,0,20,39,20,27,38,33,24,18,MapRecord[{gt_label=open}]
789,1,9.917099,20230217142552986,None,0,20,37,19,26,40,36,26,18,MapRecord[{gt_label=open}]
790,1,9.927115,20230217142552996,None,0,20,37,19,26,40,36,26,18,MapRecord[{gt_label=open}]
791,1,9.937109,20230217142553006,None,0,21,26,21,27,40,31,23,21,MapRecord[{gt_label=open}]
792,1,9.947104,20230217142553016,None,0,20,28,20,28,36,30,24,19,MapRecord[{gt_label=open}]
793,1,9.957107,20230217142553026,None,0,20,28,20,28,36,30,24,19,MapRecord[{gt_label=open}]
794,1,9.967102,20230217142553036,None,0,19,41,21,26,35,27,24,21,MapRecord[{gt_label=open}]
795,1,9.977133,20230217142553046,None,0,19,41,21,26,35,27,24,21,MapRecord[{gt_label=open}]
796,1,9.98712,20230217142553056,None,0,19,41,21,26,35,27,24,21,MapRecord[{gt_label=open}]
797,1,9.99709,20230217142553066,None,0,20,41,20,28,33,27,22,21,MapRecord[{gt_label=open}]
798,1,10.007157,20230217142553076,None,0,21,42,20,27,33,26,23,22,MapRecord[{gt_label=open}]
799,1,10.017086,20230217142553086,None,0,21,42,20,27,33,26,23,22,MapRecord[{gt_label=open}]
800,1,10.027089,20230217142553096,None,0,21,42,20,27,33,26,23,22,MapRecord[{gt_label=open}]
801,1,10.037089,20230217142553106,None,0,22,42,20,27,33,25,23,19,MapRecord[{gt_label=open}]
802,1,10.047094,20230217142553116,None,0,22,42,20,27,33,25,23,19,MapRecord[{gt_label=open}]
803,1,10.057086,20230217142553126,None,0,20,41,18,27,36,26,22,18,MapRecord[{gt_label=open}]
804,1,10.067087,20230217142553136,None,0,21,27,19,28,36,26,22,17,MapRecord[{gt_label=open}]
805,1,10.077116,20230217142553146,None,0,21,27,19,28,36,26,22,17,MapRecord[{gt_label=open}]
806,1,10.087086,20230217142553156,None,0,21,27,19,28,36,26,22,17,MapRecord[{gt_label=open}]
807,1,10.097077,20230217142553166,None,0,20,44,21,26,38,26,24,17,MapRecord[{gt_label=open}]
808,1,10.1071005,20230217142553176,None,0,20,44,21,26,38,26,24,17,MapRecord[{gt_label=open}]
809,1,10.117089,20230217142553186,None,0,19,44,21,27,38,23,23,17,MapRecord[{gt_label=open}]
810,1,10.127078,20230217142553196,None,0,18,45,22,26,39,25,22,19,MapRecord[{gt_label=open}]
811,1,10.137095,20230217142553206,None,0,18,45,22,26,39,25,22,19,MapRecord[{gt_label=open}]
812,1,10.14709,20230217142553216,None,0,18,45,22,26,39,25,22,19,MapRecord[{gt_label=open}]
813,1,10.157079,20230217142553226,None,0,17,45,24,27,37,26,21,20,MapRecord[{gt_label=open}]
814,1,10.167114,20230217142553236,None,0,17,45,24,27,37,26,21,20,MapRecord[{gt_label=open}]
815,1,10.177098,20230217142553246,None,0,18,44,24,27,37,26,21,18,MapRecord[{gt_label=open}]
816,1,10.187099,20230217142553256,None,0,19,27,24,29,36,24,18,19,MapRecord[{gt_label=open}]
817,1,10.197095,20230217142553266,None,0,19,27,24,29,36,24,18,19,MapRecord[{gt_label=open}]
