idx,gt,time_elapsed,current_time,current_task,motor_position,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7
2400,0,26.025448561,20230217141202246,None,-1,38,115,108,41,44,22,38,57
2401,0,26.035439015,20230217141202256,None,-1,40,119,120,41,38,23,39,57
2402,0,26.045452118,20230217141202266,None,-1,40,119,120,41,38,23,39,57
2403,0,26.05547452,20230217141202276,None,-1,38,141,111,40,38,22,40,53
2404,0,26.065490484,20230217141202286,None,-1,38,141,111,40,38,22,40,53
2405,0,26.075472355,20230217141202296,None,-1,41,137,123,45,47,21,43,48
2406,0,26.085451603,20230217141202306,None,-1,41,137,123,45,47,21,43,48
2407,0,26.095436812,20230217141202316,None,-1,41,136,119,45,48,20,44,48
2408,0,26.105438948,20230217141202326,None,-1,41,136,119,45,48,20,44,48
2409,0,26.115451098,20230217141202336,None,-1,41,126,134,46,51,18,36,46
2410,0,26.125454664,20230217141202346,None,-1,41,126,134,46,51,18,36,46
2411,0,26.135458946,20230217141202356,None,-1,36,137,129,44,54,17,34,46
2412,0,26.145447016,20230217141202366,None,-1,36,137,129,44,54,17,34,46
2413,0,26.155447722,20230217141202376,None,-1,41,131,162,44,52,15,30,48
2414,0,26.165451288,20230217141202386,None,-1,41,131,162,44,52,15,30,48
2415,0,26.175435066,20230217141202396,None,-1,34,116,154,38,46,17,39,47
2416,0,26.185453653,20230217141202406,None,-1,34,116,154,38,46,17,39,47
2417,0,26.195436001,20230217141202416,None,-1,34,116,154,38,46,17,39,47
2418,0,26.205469132,20230217141202426,None,-1,35,124,161,36,43,17,40,46
2419,0,26.215460777,20230217141202436,None,-1,35,147,162,38,42,19,41,45
2420,0,26.225461722,20230217141202446,None,-1,35,147,162,38,42,19,41,45
2421,0,26.235452414,20230217141202456,None,-1,34,134,157,34,39,20,41,41
2422,0,26.245444536,20230217141202466,None,-1,34,134,157,34,39,20,41,41
2423,0,26.255457878,20230217141202476,None,-1,34,134,157,34,39,20,41,41
2424,0,26.265496731,20230217141202486,None,-1,30,118,124,34,38,20,41,45
2425,0,26.27551198,20230217141202496,None,-1,32,143,124,33,38,22,26,47
2426,0,26.285467148,20230217141202506,None,-1,32,143,124,33,38,22,26,47
2427,0,26.295517445,20230217141202516,None,-1,32,138,157,37,43,22,26,47
2428,0,26.305472136,20230217141202526,None,-1,32,138,157,37,43,22,26,47
2429,0,26.31546545,20230217141202536,None,-1,32,138,157,37,43,22,26,47
2430,0,26.325463534,20230217141202546,None,-1,32,113,145,38,49,22,30,47
2431,0,26.335451126,20230217141202556,None,-1,46,153,149,40,50,21,34,50
2432,0,26.345452786,20230217141202566,None,-1,46,153,149,40,50,21,34,50
2433,0,26.355450392,20230217141202576,None,-1,45,151,154,41,53,22,35,51
2434,0,26.365451574,20230217141202586,None,-1,45,151,154,41,53,22,35,51
2435,0,26.375444174,20230217141202596,None,-1,45,151,154,41,53,22,35,51
2436,0,26.385462046,20230217141202606,None,-1,44,147,149,44,53,19,36,49
2437,0,26.395461798,20230217141202616,None,-1,46,147,108,41,51,19,35,49
2438,0,26.40546608,20230217141202626,None,-1,46,147,108,41,51,19,35,49
2439,0,26.415469885,20230217141202636,None,-1,49,174,145,40,44,22,35,50
2440,0,26.425452471,20230217141202646,None,-1,49,174,145,40,44,22,35,50
2441,0,26.435471535,20230217141202656,None,-1,49,174,145,40,44,22,35,50
2442,0,26.445502281,20230217141202666,None,-1,35,141,158,49,48,23,41,44
2443,0,26.455503702,20230217141202676,None,-1,40,171,156,49,46,22,42,42
2444,0,26.465471983,20230217141202686,None,-1,40,171,156,49,46,22,42,42
2445,0,26.475490809,20230217141202696,None,-1,40,162,163,48,47,23,42,41
2446,0,26.485472202,20230217141202706,None,-1,40,162,163,48,47,23,42,41
2447,0,26.495471716,20230217141202716,None,-1,40,162,163,48,47,23,42,41
2448,0,26.505462647,20230217141202726,None,-1,36,161,164,51,44,24,42,44
2449,0,26.515456438,20230217141202736,None,-1,35,142,129,50,46,21,39,45
2450,0,26.525515795,20230217141202746,None,-1,35,142,129,50,46,21,39,45
2451,0,26.535502434,20230217141202756,None,-1,38,161,128,40,42,20,28,44
2452,0,26.545465708000002,20230217141202766,None,-1,38,161,128,40,42,20,28,44
2453,0,26.555474997,20230217141202776,None,-1,38,161,128,40,42,20,28,44
