idx,gt,time_elapsed,current_time,current_task,motor_position,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7
4000,0,42.02546835,20230217141218246,None,-1,41,101,158,57,53,21,21,33
4001,0,42.035464287,20230217141218256,None,-1,41,101,158,57,53,21,21,33
4002,0,42.04546237,20230217141218266,None,-1,42,115,156,56,76,23,28,35
4003,0,42.055472851,20230217141218276,None,-1,42,119,150,56,81,23,28,35
4004,0,42.06546855,20230217141218286,None,-1,42,119,150,56,81,23,28,35
4005,0,42.075463772,20230217141218296,None,-1,42,113,153,67,82,21,28,41
4006,0,42.085457325,20230217141218306,None,-1,42,113,153,67,82,21,28,41
4007,0,42.095467806,20230217141218316,None,-1,42,113,153,67,82,21,28,41
4008,0,42.105512142,20230217141218326,None,-1,39,97,124,66,77,21,27,42
4009,0,42.115502596,20230217141218336,None,-1,43,113,124,64,77,37,29,43
4010,0,42.12550807,20230217141218346,None,-1,43,113,124,64,77,37,29,43
4011,0,42.135512352,20230217141218356,None,-1,43,107,145,61,62,40,25,43
4012,0,42.14550066,20230217141218366,None,-1,43,107,145,61,62,40,25,43
4013,0,42.155466318,20230217141218376,None,-1,43,107,145,61,62,40,25,43
4014,0,42.16545701,20230217141218386,None,-1,45,129,141,62,66,40,25,44
4015,0,42.175495863,20230217141218396,None,-1,45,131,125,48,71,41,28,41
4016,0,42.185467959,20230217141218406,None,-1,45,131,125,48,71,41,28,41
4017,0,42.195457697,20230217141218416,None,-1,45,132,122,61,74,42,30,41
4018,0,42.205455303,20230217141218426,None,-1,45,132,122,61,74,42,30,41
4019,0,42.215453386,20230217141218436,None,-1,45,132,122,61,74,42,30,41
4020,0,42.225456476,20230217141218446,None,-1,40,113,120,61,73,31,30,39
4021,0,42.235444307,20230217141218456,None,-1,40,113,120,61,73,31,30,39
4022,0,42.245450258,20230217141218466,None,-1,35,105,96,65,77,26,28,36
4023,0,42.255443573,20230217141218476,None,-1,35,105,96,65,77,26,28,36
4024,0,42.265447617,20230217141218486,None,-1,32,79,105,61,67,26,28,35
4025,0,42.275456905,20230217141218496,None,-1,32,79,105,61,67,26,28,35
4026,0,42.285450459,20230217141218506,None,-1,35,73,101,56,67,26,24,31
4027,0,42.295449734,20230217141218516,None,-1,35,73,101,56,67,26,24,31
4028,0,42.305439711,20230217141218526,None,-1,39,77,96,42,64,37,21,31
4029,0,42.315491438,20230217141218536,None,-1,40,78,93,46,69,41,25,31
4030,0,42.325467348,20230217141218546,None,-1,40,78,93,46,69,41,25,31
4031,0,42.335494518,20230217141218556,None,-1,40,78,93,46,69,41,25,31
4032,0,42.345509052,20230217141218566,None,-1,43,88,87,41,63,44,28,31
4033,0,42.35550189,20230217141218576,None,-1,43,88,87,41,63,44,28,31
4034,0,42.365499973,20230217141218586,None,-1,40,82,87,41,59,43,27,35
4035,0,42.375503302,20230217141218596,None,-1,37,76,97,42,54,45,27,35
4036,0,42.385460615,20230217141218606,None,-1,37,76,97,42,54,45,27,35
4037,0,42.395493508,20230217141218616,None,-1,37,76,97,42,54,45,27,35
4038,0,42.405503512,20230217141218626,None,-1,35,69,106,41,54,34,29,41
4039,0,42.415516138,20230217141218636,None,-1,35,69,106,41,54,34,29,41
4040,0,42.425462008,20230217141218646,None,-1,36,73,111,41,50,30,24,39
4041,0,42.435493708,20230217141218656,None,-1,37,60,119,57,50,25,24,41
4042,0,42.445475102,20230217141218666,None,-1,37,60,119,57,50,25,24,41
4043,0,42.455458164,20230217141218676,None,-1,37,60,119,57,50,25,24,41
4044,0,42.465442419,20230217141218686,None,-1,40,63,119,64,51,25,29,37
4045,0,42.475450993,20230217141218696,None,-1,40,63,119,64,51,25,29,37
4046,0,42.485457897,20230217141218706,None,-1,42,76,108,63,50,23,30,38
4047,0,42.495438576,20230217141218716,None,-1,42,82,107,63,49,23,27,33
4048,0,42.505465269,20230217141218726,None,-1,42,82,107,63,49,23,27,33
4049,0,42.515465975,20230217141218736,None,-1,42,82,107,63,49,23,27,33
4050,0,42.525464296,20230217141218746,None,-1,39,82,115,61,49,36,28,36
4051,0,42.535454035,20230217141218756,None,-1,39,82,115,61,49,36,28,36
4052,0,42.545449495,20230217141218766,None,-1,36,88,118,50,42,40,30,34
4053,0,42.555437327,20230217141218776,None,-1,31,89,116,41,38,41,25,33
4054,0,42.565442562,20230217141218786,None,-1,31,89,116,41,38,41,25,33
4055,0,42.575442553,20230217141218796,None,-1,30,83,118,49,36,40,24,32
4056,0,42.585459709,20230217141218806,None,-1,30,83,118,49,36,40,24,32
4057,0,42.595460177,20230217141218816,None,-1,30,83,118,49,36,40,24,32
4058,0,42.605452061,20230217141218826,None,-1,29,78,119,51,35,41,32,34
4059,0,42.615448475,20230217141218836,None,-1,27,74,137,51,36,29,31,31
4060,0,42.625477791,20230217141218846,None,-1,27,74,137,51,36,29,31,31
4061,0,42.635447025,20230217141218856,None,-1,30,68,134,49,50,25,30,37
4062,0,42.645453215,20230217141218866,None,-1,30,68,134,49,50,25,30,37
4063,0,42.655464172,20230217141218876,None,-1,30,68,134,49,50,25,30,37
4064,0,42.665455103,20230217141218886,None,-1,34,63,130,51,57,23,31,43
4065,0,42.675451517,20230217141218896,None,-1,34,71,156,47,64,23,31,42
4066,0,42.685452938,20230217141218906,None,-1,34,71,156,47,64,23,31,42
4067,0,42.695455074,20230217141218916,None,-1,34,71,156,47,64,23,31,42
4068,0,42.705442429,20230217141218926,None,-1,38,75,152,47,67,38,26,42
4069,0,42.715450049,20230217141218936,None,-1,38,75,152,47,67,38,26,42
4070,0,42.725446463,20230217141218946,None,-1,39,78,127,48,66,40,26,40
4071,0,42.735459566,20230217141218956,None,-1,41,84,120,47,59,41,27,34
4072,0,42.745445728,20230217141218966,None,-1,41,84,120,47,59,41,27,34
4073,0,42.755440474,20230217141218976,None,-1,41,84,120,47,59,41,27,34
4074,0,42.765461922,20230217141218986,None,-1,43,85,116,46,52,43,27,30
4075,0,42.775442839,20230217141218996,None,-1,43,85,116,46,52,43,27,30
4076,0,42.785499096,20230217141219006,None,-1,42,76,98,41,43,44,28,31
4077,0,42.795445919,20230217141219016,None,-1,41,73,105,38,40,32,27,32
4078,0,42.80545497,20230217141219026,None,-1,41,73,105,38,40,32,27,32
4079,0,42.815456391,20230217141219036,None,-1,41,73,105,38,40,32,27,32
4080,0,42.825440645,20230217141219046,None,-1,41,70,115,44,43,27,28,34
4081,0,42.835449696,20230217141219056,None,-1,41,70,115,44,43,27,28,34
4082,0,42.845454455,20230217141219066,None,-1,38,69,123,43,42,26,26,33
4083,0,42.855451584,20230217141219076,None,-1,37,72,150,60,54,24,24,36
4084,0,42.865431547,20230217141219086,None,-1,37,72,150,60,54,24,24,36
4085,0,42.875473261,20230217141219096,None,-1,37,72,150,60,54,24,24,36
4086,0,42.885453463,20230217141219106,None,-1,38,68,132,60,60,29,30,39
4087,0,42.895455122,20230217141219116,None,-1,38,68,132,60,60,29,30,39
4088,0,42.905449152,20230217141219126,None,-1,37,76,153,62,63,35,28,39
4089,0,42.915441752,20230217141219136,None,-1,38,81,160,57,60,35,30,41
4090,0,42.925437451,20230217141219146,None,-1,38,81,160,57,60,35,30,41
4091,0,42.935476065,20230217141219156,None,-1,38,81,160,57,60,35,30,41
4092,0,42.945443154,20230217141219166,None,-1,39,77,159,61,57,35,28,40
4093,0,42.955438852,20230217141219176,None,-1,39,77,159,61,57,35,28,40
4094,0,42.965455055,20230217141219186,None,-1,37,93,136,51,49,37,28,37
4095,0,42.975442886,20230217141219196,None,-1,37,93,136,51,49,37,28,37
4096,0,42.985435248,20230217141219206,None,-1,38,101,138,51,46,32,24,36
4097,0,42.99545002,20230217141219216,None,-1,36,94,105,53,53,25,26,36
4098,0,43.005436897,20230217141219226,None,-1,36,94,105,53,53,25,26,36
4099,0,43.015446425,20230217141219236,None,-1,36,94,105,53,53,25,26,36
