idx,gt,time_elapsed,current_time,current_task,motor_position,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7
3900,0,41.025443316,20230217141217246,None,-1,47,156,165,73,102,38,40,44
3901,0,41.035451889,20230217141217256,None,-1,42,118,171,72,97,45,40,38
3902,0,41.04544878,20230217141217266,None,-1,42,118,171,72,97,45,40,38
3903,0,41.055441618,20230217141217276,None,-1,43,138,175,75,93,52,46,41
3904,0,41.065447092,20230217141217286,None,-1,43,138,175,75,93,52,46,41
3905,0,41.075464249,20230217141217296,None,-1,49,141,140,61,82,51,49,42
3906,0,41.085459948,20230217141217306,None,-1,49,141,140,61,82,51,49,42
3907,0,41.095446587,20230217141217316,None,-1,44,153,153,63,75,50,48,39
3908,0,41.105436564,20230217141217326,None,-1,44,153,153,63,75,50,48,39
3909,0,41.115433693,20230217141217336,None,-1,46,148,130,57,69,47,49,41
3910,0,41.125449896,20230217141217346,None,-1,46,148,130,57,69,47,49,41
3911,0,41.135478258,20230217141217356,None,-1,44,163,119,54,73,38,47,43
3912,0,41.145460606,20230217141217366,None,-1,44,163,119,54,73,38,47,43
3913,0,41.155464172,20230217141217376,None,-1,43,151,110,50,73,29,32,39
3914,0,41.165457249,20230217141217386,None,-1,43,151,110,50,73,29,32,39
3915,0,41.175464153,20230217141217396,None,-1,39,153,187,56,73,31,28,40
3916,0,41.18546629,20230217141217406,None,-1,39,153,187,56,73,31,28,40
3917,0,41.195493698,20230217141217416,None,-1,50,148,177,54,73,29,26,41
3918,0,41.205467701,20230217141217426,None,-1,50,148,177,54,73,29,26,41
3919,0,41.215464831,20230217141217436,None,-1,50,148,177,54,73,29,26,41
3920,0,41.225493908,20230217141217446,None,-1,50,146,181,53,67,30,31,37
3921,0,41.235471487,20230217141217456,None,-1,52,130,180,59,61,36,49,39
3922,0,41.245456219,20230217141217466,None,-1,52,130,180,59,61,36,49,39
3923,0,41.25546217,20230217141217476,None,-1,50,126,208,59,58,46,50,39
3924,0,41.265542507,20230217141217486,None,-1,50,126,208,59,58,46,50,39
3925,0,41.275506973,20230217141217496,None,-1,48,121,174,60,62,51,52,39
3926,0,41.285470963,20230217141217506,None,-1,48,121,174,60,62,51,52,39
3927,0,41.29548955,20230217141217516,None,-1,48,121,174,60,62,51,52,39
3928,0,41.305473805,20230217141217526,None,-1,36,100,176,59,64,54,52,41
3929,0,41.315497875,20230217141217536,None,-1,36,100,176,59,64,54,52,41
3930,0,41.325468302,20230217141217546,None,-1,36,114,175,58,64,54,48,40
3931,0,41.335472107,20230217141217556,None,-1,35,118,173,53,63,48,29,36
3932,0,41.345457554,20230217141217566,None,-1,35,118,173,53,63,48,29,36
3933,0,41.355496884,20230217141217576,None,-1,39,129,142,61,67,37,31,38
3934,0,41.365466356,20230217141217586,None,-1,39,129,142,61,67,37,31,38
3935,0,41.375466824,20230217141217596,None,-1,39,129,142,61,67,37,31,38
3936,0,41.385459185,20230217141217606,None,-1,41,144,127,55,63,31,31,40
3937,0,41.395457268,20230217141217616,None,-1,48,144,139,56,62,28,32,32
3938,0,41.405480623,20230217141217626,None,-1,48,144,139,56,62,28,32,32
3939,0,41.415465832,20230217141217636,None,-1,45,143,140,56,63,26,31,34
3940,0,41.425511599000004,20230217141217646,None,-1,45,143,140,56,63,26,31,34
3941,0,41.435516596,20230217141217656,None,-1,45,143,140,56,63,26,31,34
3942,0,41.445508003,20230217141217666,None,-1,45,144,167,56,57,28,31,34
3943,0,41.455498219,20230217141217676,None,-1,44,124,174,44,48,28,28,33
3944,0,41.465492725,20230217141217686,None,-1,44,124,174,44,48,28,28,33
3945,0,41.475505114,20230217141217696,None,-1,46,107,163,45,46,37,24,29
