idx,gt,time_elapsed,current_time,current_task,motor_position,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7
3400,2,36.02546525,20230217141212246,None,-1,44,157,185,91,81,24,42,113
3401,2,36.035443545,20230217141212256,None,-1,44,157,185,91,81,24,42,113
3402,2,36.045468807,20230217141212266,None,-1,49,200,181,88,88,38,40,111
3403,2,36.055471897,20230217141212276,None,-1,49,200,181,88,88,38,40,111
3404,2,36.06547308,20230217141212286,None,-1,47,197,176,95,93,39,39,116
3405,2,36.075491905,20230217141212296,None,-1,47,197,176,95,93,39,39,116
3406,2,36.08546567,20230217141212306,None,-1,45,173,193,106,109,42,36,97
3407,2,36.095463038,20230217141212316,None,-1,45,173,193,106,109,42,36,97
3408,2,36.105462074,20230217141212326,None,-1,41,188,216,104,104,41,34,80
3409,2,36.11545825,20230217141212336,None,-1,41,188,216,104,104,41,34,80
3410,2,36.125460863,20230217141212346,None,-1,38,196,216,93,104,42,33,80
3411,2,36.135448456,20230217141212356,None,-1,38,196,216,93,104,42,33,80
3412,2,36.145462752,20230217141212366,None,-1,34,158,209,112,106,31,27,93
3413,2,36.155448914,20230217141212376,None,-1,34,158,209,112,106,31,27,93
3414,2,36.165478468,20230217141212386,None,-1,36,154,186,111,111,27,33,98
3415,2,36.175460816,20230217141212396,None,-1,36,154,186,111,111,27,33,98
3416,2,36.185451269,20230217141212406,None,-1,34,177,165,100,98,41,34,84
3417,2,36.195452929,20230217141212416,None,-1,34,177,165,100,98,41,34,84
3418,2,36.205450058,20230217141212426,None,-1,36,162,136,98,101,46,34,94
3419,2,36.215444088,20230217141212436,None,-1,36,162,136,98,101,46,34,94
3420,2,36.225443125,20230217141212446,None,-1,38,148,166,109,110,46,34,95
3421,2,36.235471487,20230217141212456,None,-1,38,148,166,109,110,46,34,95
3422,2,36.24546051,20230217141212466,None,-1,38,148,166,109,110,46,34,95
3423,2,36.255508185,20230217141212476,None,-1,41,148,189,89,107,46,34,99
3424,2,36.265455008,20230217141212486,None,-1,41,159,181,88,98,47,26,105
3425,2,36.275449038,20230217141212496,None,-1,41,159,181,88,98,47,26,105
3426,2,36.285451889,20230217141212506,None,-1,43,133,186,97,114,36,28,104
3427,2,36.295451403,20230217141212516,None,-1,43,133,186,97,114,36,28,104
3428,2,36.305459976,20230217141212526,None,-1,39,129,194,101,108,31,34,93
3429,2,36.31545496,20230217141212536,None,-1,39,129,194,101,108,31,34,93
3430,2,36.325452566,20230217141212546,None,-1,43,178,187,91,92,30,36,97
3431,2,36.33544755,20230217141212556,None,-1,43,178,187,91,92,30,36,97
3432,2,36.345452786,20230217141212566,None,-1,39,170,179,99,96,30,36,115
3433,2,36.355466843,20230217141212576,None,-1,39,170,179,99,96,30,36,115
3434,2,36.365466118,20230217141212586,None,-1,40,183,190,101,111,40,36,102
3435,2,36.37547493,20230217141212596,None,-1,40,183,190,101,111,40,36,102
3436,2,36.385494471,20230217141212606,None,-1,35,200,202,105,109,45,33,102
3437,2,36.395471811,20230217141212616,None,-1,35,200,202,105,109,45,33,102
3438,2,36.405501366,20230217141212626,None,-1,39,207,180,109,132,45,24,105
3439,2,36.415503025,20230217141212636,None,-1,39,207,180,109,132,45,24,105
3440,2,36.425483942,20230217141212646,None,-1,35,182,178,107,134,46,28,123
3441,2,36.435473919,20230217141212656,None,-1,35,182,178,107,134,46,28,123
3442,2,36.445497513,20230217141212666,None,-1,32,177,170,102,138,47,30,95
3443,2,36.455477715,20230217141212676,None,-1,32,177,170,102,138,47,30,95
3444,2,36.465522051,20230217141212686,None,-1,34,156,180,105,146,40,32,96
3445,2,36.475475788,20230217141212696,None,-1,34,156,180,105,146,40,32,96
3446,2,36.485497236,20230217141212706,None,-1,40,140,188,101,160,50,32,94
3447,2,36.49546814,20230217141212716,None,-1,40,140,188,101,160,50,32,94
3448,2,36.505497933,20230217141212726,None,-1,39,137,225,103,161,51,34,99
3449,2,36.515508652,20230217141212736,None,-1,39,137,225,103,161,51,34,99
3450,2,36.52547288,20230217141212746,None,-1,41,139,221,111,177,52,30,114
3451,2,36.535491943,20230217141212756,None,-1,41,139,221,111,177,52,30,114
3452,2,36.545471907,20230217141212766,None,-1,42,153,257,123,178,52,34,113
3453,2,36.555753946,20230217141212776,None,-1,42,153,257,123,178,52,34,113
3454,2,36.565508127,20230217141212786,None,-1,41,156,255,123,165,51,36,112
3455,2,36.575476408,20230217141212796,None,-1,41,156,255,123,165,51,36,112
3456,2,36.585443258,20230217141212806,None,-1,39,156,251,127,158,35,37,115
3457,2,36.595458031,20230217141212816,None,-1,39,156,251,127,158,35,37,115
3458,2,36.605458021,20230217141212826,None,-1,43,164,219,121,140,49,36,122
3459,2,36.61544919,20230217141212836,None,-1,43,164,219,121,140,49,36,122
3460,2,36.625451326,20230217141212846,None,-1,37,149,247,120,128,48,34,87
3461,2,36.635451555,20230217141212856,None,-1,37,149,247,120,128,48,34,87
3462,2,36.645463944,20230217141212866,None,-1,37,139,213,132,133,47,36,85
3463,2,36.655460596,20230217141212876,None,-1,37,139,213,132,133,47,36,85
3464,2,36.665441275,20230217141212886,None,-1,37,139,213,132,133,47,36,85
3465,2,36.675433397,20230217141212896,None,-1,35,180,204,134,147,48,35,86
3466,2,36.685438395,20230217141212906,None,-1,35,176,207,133,145,53,36,106
3467,2,36.695452929,20230217141212916,None,-1,35,176,207,133,145,53,36,106
3468,2,36.705450297,20230217141212926,None,-1,35,176,207,133,145,53,36,106
3469,2,36.715435505,20230217141212936,None,-1,31,157,230,142,168,52,38,102
3470,2,36.72543931,20230217141212946,None,-1,36,161,236,138,174,62,38,96
3471,2,36.735446692,20230217141212956,None,-1,36,161,236,138,174,62,38,96
3472,2,36.745449543,20230217141212966,None,-1,39,246,247,135,180,73,33,99
3473,2,36.755507708,20230217141212976,None,-1,39,246,247,135,180,73,33,99
3474,2,36.765479088,20230217141212986,None,-1,42,212,281,128,173,78,41,117
3475,2,36.775493622,20230217141212996,None,-1,42,212,281,128,173,78,41,117
3476,2,36.785474062,20230217141213006,None,-1,39,219,325,143,169,77,41,101
3477,2,36.795510769,20230217141213016,None,-1,39,219,325,143,169,77,41,101
3478,2,36.805502892,20230217141213026,None,-1,39,228,311,134,156,139,41,88
3479,2,36.815498114,20230217141213036,None,-1,39,228,311,134,156,139,41,88
3480,2,36.825508595,20230217141213046,None,-1,38,231,280,136,151,159,44,93
3481,2,36.835496187,20230217141213056,None,-1,38,231,280,136,151,159,44,93
3482,2,36.845499039,20230217141213066,None,-1,36,161,317,120,130,159,41,120
3483,2,36.855503082,20230217141213076,None,-1,36,161,317,120,130,159,41,120
3484,2,36.865471363,20230217141213086,None,-1,35,188,323,122,139,192,35,101
3485,2,36.875468493,20230217141213096,None,-1,35,188,323,122,139,192,35,101
3486,2,36.885491133,20230217141213106,None,-1,43,188,271,112,144,200,40,106
3487,2,36.895466805,20230217141213116,None,-1,43,188,271,112,144,200,40,106
3488,2,36.905497313,20230217141213126,None,-1,41,182,279,128,149,168,38,112
3489,2,36.915504217,20230217141213136,None,-1,41,182,279,128,149,168,38,112
3490,2,36.92547226,20230217141213146,None,-1,41,176,288,132,155,153,36,129
3491,2,36.93545866,20230217141213156,None,-1,41,176,288,132,155,153,36,129
3492,2,36.945467234,20230217141213166,None,-1,39,175,250,138,160,149,39,104
3493,2,36.955458403,20230217141213176,None,-1,39,175,250,138,160,149,39,104
3494,2,36.965442181,20230217141213186,None,-1,39,175,250,138,160,149,39,104
3495,2,36.975454569,20230217141213196,None,-1,37,169,268,148,161,111,36,103
3496,2,36.985455513,20230217141213206,None,-1,36,161,284,147,155,113,38,96
3497,2,36.995447874,20230217141213216,None,-1,36,161,284,147,155,113,38,96
3498,2,37.005458593,20230217141213226,None,-1,43,185,281,164,156,153,36,107
3499,2,37.015466452,20230217141213236,None,-1,43,185,281,164,156,153,36,107
