idx,gt,time_elapsed,current_time,current_task,motor_position,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7
3300,2,35.025464058,20230217141211246,None,-1,38,173,75,41,65,21,42,71
3301,2,35.035756827,20230217141211256,None,-1,38,173,75,41,65,21,42,71
3302,2,35.04547286,20230217141211266,None,-1,36,175,63,45,75,24,41,85
3303,2,35.055446386,20230217141211276,None,-1,36,180,71,45,74,22,40,85
3304,2,35.065476894,20230217141211286,None,-1,36,180,71,45,74,22,40,85
3305,2,35.075472117,20230217141211296,None,-1,36,180,71,45,74,22,40,85
3306,2,35.085462093,20230217141211306,None,-1,36,192,70,47,75,24,36,83
3307,2,35.095454455,20230217141211316,None,-1,36,192,70,47,75,24,36,83
3308,2,35.105450392,20230217141211326,None,-1,40,190,67,43,76,24,43,83
3309,2,35.115472078,20230217141211336,None,-1,36,128,68,42,70,26,46,92
3310,2,35.125449181,20230217141211346,None,-1,36,128,68,42,70,26,46,92
3311,2,35.135456801,20230217141211356,None,-1,36,128,68,42,70,26,46,92
3312,2,35.145450831,20230217141211366,None,-1,46,162,76,41,62,24,48,85
3313,2,35.155450821,20230217141211376,None,-1,46,162,76,41,62,24,48,85
3314,2,35.165442705,20230217141211386,None,-1,44,159,76,36,62,26,44,84
3315,2,35.175437927,20230217141211396,None,-1,45,152,79,34,57,24,39,87
3316,2,35.185460568,20230217141211406,None,-1,45,152,79,34,57,24,39,87
3317,2,35.195461989,20230217141211416,None,-1,45,152,79,34,57,24,39,87
3318,2,35.205497503,20230217141211426,None,-1,44,166,76,35,57,24,52,110
3319,2,35.215502739,20230217141211436,None,-1,44,166,76,35,57,24,52,110
3320,2,35.225506544,20230217141211446,None,-1,45,169,78,36,54,22,52,107
3321,2,35.23602891,20230217141211456,None,-1,33,122,89,39,48,22,51,87
3322,2,35.245503426,20230217141211466,None,-1,33,122,89,39,48,22,51,87
3323,2,35.255462647,20230217141211476,None,-1,33,122,89,39,48,22,51,87
