idx,gt,time_elapsed,current_time,current_task,motor_position,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7
2300,0,25.025464535,20230217141201246,None,-1,35,120,116,41,50,22,31,43
2301,0,25.035458326,20230217141201256,None,-1,35,120,116,41,50,22,31,43
2302,0,25.04543376,20230217141201266,None,-1,35,120,116,41,50,22,31,43
2303,0,25.05543828,20230217141201276,None,-1,31,99,97,41,50,23,37,38
2304,0,25.065446854,20230217141201286,None,-1,31,99,97,41,50,23,37,38
2305,0,25.075449944,20230217141201296,None,-1,34,111,91,40,45,23,40,39
2306,0,25.085451603,20230217141201306,None,-1,34,111,91,40,45,23,40,39
2307,0,25.095483303,20230217141201316,None,-1,35,105,127,35,39,22,40,40
2308,0,25.105448961,20230217141201326,None,-1,35,105,127,35,39,22,40,40
2309,0,25.115458727,20230217141201336,None,-1,35,97,124,34,34,22,40,44
2310,0,25.125451088,20230217141201346,None,-1,35,97,124,34,34,22,40,44
2311,0,25.13548398,20230217141201356,None,-1,31,95,126,29,32,20,39,47
2312,0,25.1454525,20230217141201366,None,-1,33,113,138,34,37,21,35,48
2313,0,25.155447006,20230217141201376,None,-1,33,113,138,34,37,21,35,48
2314,0,25.165458679,20230217141201386,None,-1,33,113,138,34,37,21,35,48
2315,0,25.175444842,20230217141201396,None,-1,30,93,146,37,40,21,32,48
2316,0,25.185468435,20230217141201406,None,-1,30,93,146,37,40,21,32,48
2317,0,25.195446253,20230217141201416,None,-1,31,114,124,41,46,21,32,54
2318,0,25.205453396,20230217141201426,None,-1,32,133,119,42,48,20,38,49
2319,0,25.215469599,20230217141201436,None,-1,32,133,119,42,48,20,38,49
2320,0,25.225463152,20230217141201446,None,-1,32,133,119,42,48,20,38,49
2321,0,25.235471726,20230217141201456,None,-1,33,131,126,42,49,21,42,48
2322,0,25.245448351,20230217141201466,None,-1,33,131,126,42,49,21,42,48
2323,0,25.255454064,20230217141201476,None,-1,31,117,125,41,48,19,39,47
2324,0,25.265452623,20230217141201486,None,-1,31,117,125,41,48,19,39,47
2325,0,25.275456905,20230217141201496,None,-1,31,115,112,40,45,18,38,54
2326,0,25.285454512,20230217141201506,None,-1,31,115,112,40,45,18,38,54
2327,0,25.295470715,20230217141201516,None,-1,27,111,106,40,44,18,37,49
2328,0,25.305481434,20230217141201526,None,-1,27,111,106,40,44,18,37,49
2329,0,25.315462828,20230217141201536,None,-1,28,83,114,39,43,21,33,52
2330,0,25.325455904000002,20230217141201546,None,-1,28,83,114,39,43,21,33,52
2331,0,25.335449219,20230217141201556,None,-1,38,110,108,39,43,20,29,50
2332,0,25.345456839,20230217141201566,None,-1,38,110,108,39,43,20,29,50
2333,0,25.355459929,20230217141201576,None,-1,40,121,107,38,43,21,34,56
2334,0,25.365468025,20230217141201586,None,-1,40,121,107,38,43,21,34,56
2335,0,25.375468969,20230217141201596,None,-1,41,128,121,42,48,22,41,49
2336,0,25.3854599,20230217141201606,None,-1,41,128,121,42,48,22,41,49
2337,0,25.395455122,20230217141201616,None,-1,41,111,130,40,44,23,49,48
2338,0,25.405447245,20230217141201626,None,-1,41,111,130,40,44,23,49,48
2339,0,25.415436983,20230217141201636,None,-1,41,112,131,41,45,21,48,46
2340,0,25.425456047,20230217141201646,None,-1,41,112,131,41,45,21,48,46
2341,0,25.43544817,20230217141201656,None,-1,35,117,130,41,46,21,47,48
2342,0,25.445459843,20230217141201666,None,-1,35,117,130,41,46,21,47,48
2343,0,25.455457687,20230217141201676,None,-1,34,121,135,40,44,20,42,54
2344,0,25.465468645,20230217141201686,None,-1,34,121,135,40,44,20,42,54
2345,0,25.475451708,20230217141201696,None,-1,35,125,133,33,38,20,35,52
2346,0,25.485437393,20230217141201706,None,-1,35,125,133,33,38,20,35,52
2347,0,25.495437622,20230217141201716,None,-1,37,155,142,30,37,20,34,52
2348,0,25.505451918,20230217141201726,None,-1,37,155,142,30,37,20,34,52
2349,0,25.515475273,20230217141201736,None,-1,35,157,136,37,45,20,36,54
2350,0,25.525445223,20230217141201746,None,-1,35,157,136,37,45,20,36,54
2351,0,25.53540349,20230217141201756,None,-1,42,145,137,37,42,21,37,57
2352,0,25.545460463,20230217141201766,None,-1,42,145,137,37,42,21,37,57
2353,0,25.555457354,20230217141201776,None,-1,43,130,134,39,45,23,38,47
2354,0,25.565450192,20230217141201786,None,-1,43,130,134,39,45,23,38,47
2355,0,25.575449467,20230217141201796,None,-1,40,140,147,42,48,22,38,47
2356,0,25.585439682,20230217141201806,None,-1,40,140,147,42,48,22,38,47
2357,0,25.595440149,20230217141201816,None,-1,43,114,121,42,47,20,30,53
2358,0,25.605454683,20230217141201826,None,-1,43,114,121,42,47,20,30,53
2359,0,25.615465164,20230217141201836,None,-1,45,125,133,47,45,21,29,60
2360,0,25.625457525,20230217141201846,None,-1,45,125,133,47,45,21,29,60
2361,0,25.635456085,20230217141201856,None,-1,37,134,150,49,45,23,37,51
2362,0,25.645452023,20230217141201866,None,-1,37,134,150,49,45,23,37,51
2363,0,25.655443907,20230217141201876,None,-1,38,140,141,47,43,22,37,50
2364,0,25.665495873,20230217141201886,None,-1,38,140,141,47,43,22,37,50
2365,0,25.675521374,20230217141201896,None,-1,39,120,122,46,42,23,39,50
2366,0,25.685472727,20230217141201906,None,-1,39,120,122,46,42,23,39,50
2367,0,25.695497275,20230217141201916,None,-1,35,128,132,49,44,24,40,53
2368,0,25.705455303,20230217141201926,None,-1,35,128,132,49,44,24,40,53
2369,0,25.715461493,20230217141201936,None,-1,37,132,130,44,37,24,38,41
2370,0,25.725445271,20230217141201946,None,-1,37,132,130,44,37,24,38,41
2371,0,25.735444069,20230217141201956,None,-1,37,116,115,45,39,22,40,42
2372,0,25.745465994,20230217141201966,None,-1,37,116,115,45,39,22,40,42
2373,0,25.755465746,20230217141201976,None,-1,37,116,146,45,41,21,41,47
2374,0,25.765452862,20230217141201986,None,-1,37,116,146,45,41,21,41,47
2375,0,25.775473595,20230217141201996,None,-1,36,135,142,43,42,21,39,47
2376,0,25.785469771,20230217141202006,None,-1,36,135,142,43,42,21,39,47
2377,0,25.795475483,20230217141202016,None,-1,37,126,129,42,46,19,38,52
2378,0,25.805463314,20230217141202026,None,-1,37,126,129,42,46,19,38,52
2379,0,25.815460205,20230217141202036,None,-1,36,112,138,39,48,18,38,52
2380,0,25.825459004,20230217141202046,None,-1,36,112,138,39,48,18,38,52
2381,0,25.835471392,20230217141202056,None,-1,35,144,136,40,56,19,27,54
2382,0,25.845452309,20230217141202066,None,-1,35,144,136,40,56,19,27,54
2383,0,25.855451584,20230217141202076,None,-1,33,146,126,39,54,20,27,54
2384,0,25.865478277,20230217141202086,None,-1,33,146,126,39,54,20,27,54
2385,0,25.875440359,20230217141202096,None,-1,31,135,151,40,54,18,35,58
2386,0,25.885452509,20230217141202106,None,-1,31,135,151,40,54,18,35,58
2387,0,25.895447254,20230217141202116,None,-1,32,134,156,41,52,20,37,46
2388,0,25.905462027,20230217141202126,None,-1,32,134,156,41,52,20,37,46
2389,0,25.915460587,20230217141202136,None,-1,28,142,148,41,61,22,38,45
2390,0,25.925464153,20230217141202146,None,-1,28,142,148,41,61,22,38,45
2391,0,25.935457707,20230217141202156,None,-1,33,112,146,40,57,21,38,51
2392,0,25.945440769,20230217141202166,None,-1,33,112,146,40,57,21,38,51
2393,0,25.955446005,20230217141202176,None,-1,34,110,132,43,58,23,39,52
2394,0,25.965430975,20230217141202186,None,-1,34,110,132,43,58,23,39,52
2395,0,25.97544694,20230217141202196,None,-1,38,120,113,45,58,23,33,53
2396,0,25.985456228,20230217141202206,None,-1,38,120,113,45,58,23,33,53
2397,0,25.995464563,20230217141202216,None,-1,36,117,113,44,57,23,30,53
2398,0,26.005453587,20230217141202226,None,-1,36,117,113,44,57,23,30,53
2399,0,26.015443087,20230217141202236,None,-1,38,115,108,41,44,22,38,57
