idx,gt,time_elapsed,current_time,current_task,motor_position,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7
2900,0,31.025443316,20230217141207246,None,-1,33,156,232,79,68,23,46,133
2901,0,31.035438776,20230217141207256,None,-1,33,160,263,77,72,23,46,131
2902,0,31.045484305,20230217141207266,None,-1,33,160,263,77,72,23,46,131
2903,0,31.055463553,20230217141207276,None,-1,32,160,253,79,85,23,47,128
2904,0,31.065460205,20230217141207286,None,-1,32,140,227,82,86,24,47,125
2905,0,31.075468063,20230217141207296,None,-1,32,140,227,82,86,24,47,125
2906,0,31.085438967,20230217141207306,None,-1,32,140,227,82,86,24,47,125
2907,0,31.095458746,20230217141207316,None,-1,33,140,239,94,94,23,48,149
2908,0,31.105443478,20230217141207326,None,-1,33,140,239,94,94,23,48,149
2909,0,31.115433931,20230217141207336,None,-1,33,140,239,94,94,23,48,149
2910,0,31.125434876,20230217141207346,None,-1,33,123,206,96,100,25,33,128
2911,0,31.135448456,20230217141207356,None,-1,33,123,206,96,100,25,33,128
2912,0,31.145447016,20230217141207366,None,-1,33,123,206,96,100,25,33,128
2913,0,31.155437946,20230217141207376,None,-1,32,125,200,94,84,23,33,126
2914,0,31.165476322,20230217141207386,None,-1,32,125,200,94,84,23,33,126
2915,0,31.175441265,20230217141207396,None,-1,30,134,210,87,78,22,33,125
2916,0,31.1854527,20230217141207406,None,-1,32,143,185,65,70,26,33,128
2917,0,31.195450068,20230217141207416,None,-1,32,143,185,65,70,26,33,128
2918,0,31.205444098,20230217141207426,None,-1,32,143,185,65,70,26,33,128
2919,0,31.215461969,20230217141207436,None,-1,33,126,237,64,68,23,31,124
2920,0,31.225463867,20230217141207446,None,-1,33,126,237,64,68,23,31,124
2921,0,31.235497236,20230217141207456,None,-1,33,127,224,77,79,24,29,123
2922,0,31.245471954,20230217141207466,None,-1,34,128,241,72,79,24,35,125
2923,0,31.255492211,20230217141207476,None,-1,34,128,241,72,79,24,35,125
2924,0,31.265505552,20230217141207486,None,-1,34,128,241,72,79,24,35,125
2925,0,31.275522232,20230217141207496,None,-1,35,124,251,81,78,24,37,124
2926,0,31.285823345,20230217141207506,None,-1,35,124,251,81,78,24,37,124
2927,0,31.295519114,20230217141207516,None,-1,33,117,246,84,76,20,37,87
2928,0,31.305504084,20230217141207526,None,-1,31,140,191,80,70,22,38,118
2929,0,31.315473557,20230217141207536,None,-1,31,140,191,80,70,22,38,118
2930,0,31.325463295,20230217141207546,None,-1,31,140,191,80,70,22,38,118
2931,0,31.335463047,20230217141207556,None,-1,28,145,193,77,66,22,38,120
2932,0,31.345491886,20230217141207566,None,-1,28,145,193,77,66,22,38,120
2933,0,31.355472565,20230217141207576,None,-1,35,142,167,76,68,23,32,119
2934,0,31.365442991,20230217141207586,None,-1,34,131,154,63,67,23,30,120
2935,0,31.375456095,20230217141207596,None,-1,34,131,154,63,67,23,30,120
2936,0,31.385447502,20230217141207606,None,-1,34,131,154,63,67,23,30,120
2937,0,31.395455122,20230217141207616,None,-1,37,146,158,57,67,24,34,109
2938,0,31.405449152,20230217141207626,None,-1,37,146,158,57,67,24,34,109
2939,0,31.415457487,20230217141207636,None,-1,38,124,139,57,66,23,33,93
2940,0,31.425456762,20230217141207646,None,-1,37,114,131,51,62,22,31,91
2941,0,31.435484886,20230217141207656,None,-1,37,114,131,51,62,22,31,91
2942,0,31.44544816,20230217141207666,None,-1,37,114,131,51,62,22,31,91
2943,0,31.455442667,20230217141207676,None,-1,32,106,158,62,65,22,33,93
2944,0,31.465435028,20230217141207686,None,-1,32,106,158,62,65,22,33,93
2945,0,31.47545147,20230217141207696,None,-1,32,135,138,62,66,23,31,92
2946,0,31.485445023,20230217141207706,None,-1,32,127,163,68,64,22,33,135
2947,0,31.495435476,20230217141207716,None,-1,32,127,163,68,64,22,33,135
2948,0,31.505441666,20230217141207726,None,-1,32,127,163,68,64,22,33,135
2949,0,31.515455961,20230217141207736,None,-1,32,127,172,68,60,24,42,117
2950,0,31.525440931,20230217141207746,None,-1,32,127,172,68,60,24,42,117
2951,0,31.53544879,20230217141207756,None,-1,37,157,174,73,63,23,42,117
2952,0,31.545438051,20230217141207766,None,-1,37,160,166,62,58,23,41,119
2953,0,31.555494785,20230217141207776,None,-1,37,160,166,62,58,23,41,119
2954,0,31.565450192,20230217141207786,None,-1,37,160,166,62,58,23,41,119
2955,0,31.575441122,20230217141207796,None,-1,42,140,189,61,60,24,41,119
2956,0,31.585453749,20230217141207806,None,-1,42,140,189,61,60,24,41,119
2957,0,31.595446587,20230217141207816,None,-1,40,135,171,60,66,24,35,110
2958,0,31.605456114,20230217141207826,None,-1,42,146,172,57,66,24,33,115
2959,0,31.615452767,20230217141207836,None,-1,42,146,172,57,66,24,33,115
2960,0,31.625457287,20230217141207846,None,-1,42,146,172,57,66,24,33,115
2961,0,31.635457516,20230217141207856,None,-1,43,117,192,47,66,25,35,114
2962,0,31.645461321,20230217141207866,None,-1,43,117,192,47,66,25,35,114
2963,0,31.655455828,20230217141207876,None,-1,42,118,183,53,60,24,35,110
2964,0,31.665448904,20230217141207886,None,-1,38,123,158,52,59,25,36,111
2965,0,31.675442457,20230217141207896,None,-1,38,123,158,52,59,25,36,111
2966,0,31.685447693,20230217141207906,None,-1,38,123,158,52,59,25,36,111
2967,0,31.695459604,20230217141207916,None,-1,42,163,158,48,56,26,37,99
2968,0,31.705496788,20230217141207926,None,-1,42,163,158,48,56,26,37,99
2969,0,31.715469122000002,20230217141207936,None,-1,38,162,154,46,56,24,31,94
2970,0,31.725461722,20230217141207946,None,-1,37,163,139,44,50,23,28,91
2971,0,31.735490799,20230217141207956,None,-1,37,163,139,44,50,23,28,91
2972,0,31.745452166,20230217141207966,None,-1,37,163,139,44,50,23,28,91
2973,0,31.755456209,20230217141207976,None,-1,35,178,153,50,52,24,48,91
2974,0,31.765415669,20230217141207986,None,-1,35,178,153,50,52,24,48,91
2975,0,31.775491715,20230217141207996,None,-1,35,174,156,51,50,20,49,91
2976,0,31.785468817,20230217141208006,None,-1,30,135,142,50,49,21,48,108
2977,0,31.795829058,20230217141208016,None,-1,30,135,142,50,49,21,48,108
2978,0,31.805487871,20230217141208026,None,-1,30,135,142,50,49,21,48,108
2979,0,31.815443277,20230217141208036,None,-1,37,123,143,51,45,20,50,113
2980,0,31.82545805,20230217141208046,None,-1,37,123,143,51,45,20,50,113
2981,0,31.835467577,20230217141208056,None,-1,35,129,160,49,49,21,52,113
2982,0,31.845468998,20230217141208066,None,-1,35,129,160,49,49,21,52,113
2983,0,31.855468989,20230217141208076,None,-1,36,99,167,37,47,20,35,112
2984,0,31.865449906,20230217141208086,None,-1,36,99,167,37,47,20,35,112
2985,0,31.875456572,20230217141208096,None,-1,36,93,164,33,45,23,37,141
2986,0,31.885469198,20230217141208106,None,-1,36,93,164,33,45,23,37,141
2987,0,31.895457268,20230217141208116,None,-1,39,121,168,32,43,21,45,111
2988,0,31.905486822,20230217141208126,None,-1,39,121,168,32,43,21,45,111
2989,0,31.915473223,20230217141208136,None,-1,37,120,167,37,54,21,42,107
2990,0,31.925453901,20230217141208146,None,-1,37,120,167,37,54,21,42,107
2991,0,31.935472489,20230217141208156,None,-1,37,116,138,45,48,22,42,107
2992,0,31.945444107,20230217141208166,None,-1,37,116,138,45,48,22,42,107
2993,0,31.955440998,20230217141208176,None,-1,38,144,126,46,52,23,41,107
2994,0,31.96547246,20230217141208186,None,-1,38,144,126,46,52,23,41,107
2995,0,31.975471497,20230217141208196,None,-1,41,156,124,47,52,20,40,100
2996,0,31.985447884,20230217141208206,None,-1,41,156,124,47,52,20,40,100
2997,0,31.995465756,20230217141208216,None,-1,39,138,145,47,51,20,38,98
2998,0,32.005468607,20230217141208226,None,-1,39,138,145,47,51,20,38,98
2999,0,32.015441418,20230217141208236,None,-1,38,138,166,47,47,21,38,95
