idx,gt,time_elapsed,current_time,current_task,motor_position,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7
5300,2,55.025467873,20230217141231246,None,-1,62,208,300,226,255,243,66,88
5301,2,55.036053658,20230217141231256,None,-1,69,233,333,198,276,244,71,97
5302,2,55.045467377,20230217141231266,None,-1,69,233,333,198,276,244,71,97
5303,2,55.055462599,20230217141231276,None,-1,71,227,318,190,269,197,75,96
5304,2,55.065496922,20230217141231286,None,-1,71,227,318,190,269,197,75,96
5305,2,55.075454235,20230217141231296,None,-1,75,233,361,189,243,200,59,99
5306,2,55.085436106,20230217141231306,None,-1,75,233,361,189,243,200,59,99
5307,2,55.095459461,20230217141231316,None,-1,72,205,369,238,261,184,56,97
5308,2,55.105517626,20230217141231326,None,-1,72,205,369,238,261,184,56,97
5309,2,55.115479708,20230217141231336,None,-1,67,183,369,288,245,186,55,111
5310,2,55.125464201,20230217141231346,None,-1,67,183,369,288,245,186,55,111
5311,2,55.135461092,20230217141231356,None,-1,69,161,350,303,249,186,45,96
5312,2,55.145456314,20230217141231366,None,-1,69,161,350,303,249,186,45,96
5313,2,55.155497074,20230217141231376,None,-1,66,204,323,316,239,173,58,96
5314,2,55.165503979,20230217141231386,None,-1,66,204,323,316,239,173,58,96
5315,2,55.175466299,20230217141231396,None,-1,66,236,273,309,259,145,64,96
5316,2,55.185459614,20230217141231406,None,-1,66,236,273,309,259,145,64,96
5317,2,55.19545722,20230217141231416,None,-1,69,241,257,317,261,180,73,95
5318,2,55.205442906,20230217141231426,None,-1,69,241,257,317,261,180,73,95
5319,2,55.215491295,20230217141231436,None,-1,85,297,276,304,274,188,75,101
5320,2,55.22546792,20230217141231446,None,-1,85,297,276,304,274,188,75,101
5321,2,55.235494137,20230217141231456,None,-1,75,300,273,284,280,188,92,98
5322,2,55.245467425,20230217141231466,None,-1,75,300,273,284,280,188,92,98
5323,2,55.255496264,20230217141231476,None,-1,75,269,324,308,362,219,79,100
5324,2,55.265472651,20230217141231486,None,-1,75,269,324,308,362,219,79,100
5325,2,55.275462628,20230217141231496,None,-1,75,237,334,309,373,242,77,100
5326,2,55.285462856,20230217141231506,None,-1,75,237,334,309,373,242,77,100
5327,2,55.29545641,20230217141231516,None,-1,94,243,381,298,366,230,75,111
5328,2,55.305457592,20230217141231526,None,-1,94,243,381,298,366,230,75,111
5329,2,55.315495968,20230217141231536,None,-1,79,179,360,265,355,217,74,109
5330,2,55.325505972,20230217141231546,None,-1,79,179,360,265,355,217,74,109
5331,2,55.335450649,20230217141231556,None,-1,78,161,370,296,374,250,69,97
5332,2,55.345456839,20230217141231566,None,-1,78,161,370,296,374,250,69,97
5333,2,55.355460167,20230217141231576,None,-1,83,204,340,285,343,223,69,97
5334,2,55.365445137,20230217141231586,None,-1,83,204,340,285,343,223,69,97
5335,2,55.375444651,20230217141231596,None,-1,83,217,333,296,345,208,68,94
5336,2,55.385455132,20230217141231606,None,-1,83,217,333,296,345,208,68,94
5337,2,55.395452023,20230217141231616,None,-1,66,224,351,318,398,194,61,210
5338,2,55.405442715,20230217141231626,None,-1,66,224,351,318,398,194,61,210
5339,2,55.415457726,20230217141231636,None,-1,100,287,444,340,435,198,81,226
5340,2,55.425447941,20230217141231646,None,-1,100,287,444,340,435,198,81,226
5341,2,55.435437203,20230217141231656,None,-1,105,310,447,328,410,194,71,233
5342,2,55.445541859,20230217141231666,None,-1,111,323,458,372,397,195,73,234
5343,2,55.455440045,20230217141231676,None,-1,111,323,458,372,397,195,73,234
5344,2,55.465452671,20230217141231686,None,-1,111,323,458,372,397,195,73,234
5345,2,55.47544694,20230217141231696,None,-1,111,319,585,364,399,316,84,243
5346,2,55.485452652,20230217141231706,None,-1,111,319,585,364,399,316,84,243
5347,2,55.495461702,20230217141231716,None,-1,126,355,557,390,399,388,121,204
5348,2,55.505459547,20230217141231726,None,-1,126,355,557,390,399,388,121,204
5349,2,55.515479565,20230217141231736,None,-1,106,319,535,374,375,508,116,180
5350,2,55.525454044,20230217141231746,None,-1,106,319,535,374,375,508,116,180
5351,2,55.535434485,20230217141231756,None,-1,125,320,584,397,371,540,142,185
5352,2,55.545446634,20230217141231766,None,-1,125,320,584,397,371,540,142,185
5353,2,55.555458784,20230217141231776,None,-1,146,320,638,347,361,660,152,187
5354,2,55.565450668,20230217141231786,None,-1,146,320,638,347,361,660,152,187
5355,2,55.575456858,20230217141231796,None,-1,156,348,559,354,345,673,159,197
