idx,gt,time_elapsed,current_time,current_task,motor_position,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7
4400,1,46.025463104,20230217141222246,None,-1,33,58,168,79,70,45,21,34
4401,1,46.035470963,20230217141222256,None,-1,32,57,160,79,68,46,19,32
4402,1,46.045463562,20230217141222266,None,-1,32,57,160,79,68,46,19,32
4403,1,46.055453777,20230217141222276,None,-1,35,64,138,83,70,44,21,31
4404,1,46.065446854,20230217141222286,None,-1,37,69,136,69,74,46,20,31
4405,1,46.075461149,20230217141222296,None,-1,37,69,136,69,74,46,20,31
4406,1,46.085454226,20230217141222306,None,-1,37,69,136,69,74,46,20,31
4407,1,46.095448494,20230217141222316,None,-1,33,64,160,71,73,47,21,32
4408,1,46.105441094,20230217141222326,None,-1,33,64,160,71,73,47,21,32
4409,1,46.115455389,20230217141222336,None,-1,33,67,132,73,83,34,21,33
4410,1,46.125450373,20230217141222346,None,-1,36,65,130,83,86,38,22,38
4411,1,46.135456324,20230217141222356,None,-1,36,65,130,83,86,38,22,38
4412,1,46.145442248,20230217141222366,None,-1,36,65,130,83,86,38,22,38
4413,1,46.155459166,20230217141222376,None,-1,33,63,122,82,84,42,19,36
4414,1,46.16549778,20230217141222386,None,-1,33,63,122,82,84,42,19,36
4415,1,46.175492525,20230217141222396,None,-1,28,59,119,75,83,41,24,39
4416,1,46.185495615,20230217141222406,None,-1,28,59,119,75,83,41,24,39
4417,1,46.195473433,20230217141222416,None,-1,28,59,119,75,83,41,24,39
4418,1,46.205462456,20230217141222426,None,-1,37,62,130,77,86,43,23,42
4419,1,46.215452433,20230217141222436,None,-1,35,62,125,86,84,43,23,42
4420,1,46.225460768,20230217141222446,None,-1,35,62,125,86,84,43,23,42
4421,1,46.235457897,20230217141222456,None,-1,35,62,125,86,84,43,23,42
4422,1,46.24547267,20230217141222466,None,-1,38,63,124,85,92,35,26,40
4423,1,46.255450249,20230217141222476,None,-1,38,63,124,85,92,35,26,40
4424,1,46.265446901,20230217141222486,None,-1,38,63,124,85,92,35,26,40
4425,1,46.275445938,20230217141222496,None,-1,38,60,134,88,91,44,24,37
4426,1,46.285440683,20230217141222506,None,-1,38,60,134,88,91,44,24,37
4427,1,46.295450688,20230217141222516,None,-1,36,69,103,98,106,44,25,33
4428,1,46.305446863,20230217141222526,None,-1,42,70,107,89,100,43,25,36
4429,1,46.315466404,20230217141222536,None,-1,42,70,107,89,100,43,25,36
4430,1,46.325456619,20230217141222546,None,-1,40,77,132,89,97,45,24,40
4431,1,46.335465908,20230217141222556,None,-1,40,77,132,89,97,45,24,40
4432,1,46.345459461,20230217141222566,None,-1,40,77,132,89,97,45,24,40
4433,1,46.355450392,20230217141222576,None,-1,41,77,157,81,91,43,22,37
4434,1,46.365439892,20230217141222586,None,-1,40,78,149,79,88,32,21,40
4435,1,46.375444412,20230217141222596,None,-1,40,78,149,79,88,32,21,40
4436,1,46.385467529,20230217141222606,None,-1,40,78,149,79,88,32,21,40
4437,1,46.395463228,20230217141222616,None,-1,36,74,149,64,69,30,21,40
4438,1,46.40546298,20230217141222626,None,-1,36,74,149,64,69,30,21,40
4439,1,46.415453196,20230217141222636,None,-1,33,73,150,70,89,35,22,40
4440,1,46.425465822,20230217141222646,None,-1,33,68,127,72,91,42,22,37
4441,1,46.435447216,20230217141222656,None,-1,33,68,127,72,91,42,22,37
4442,1,46.445441485,20230217141222666,None,-1,33,68,127,72,91,42,22,37
4443,1,46.45546484,20230217141222676,None,-1,29,70,107,73,89,42,23,39
4444,1,46.465452671,20230217141222686,None,-1,29,70,107,73,89,42,23,39
4445,1,46.475441218,20230217141222696,None,-1,29,70,107,73,89,42,23,39
4446,1,46.485437155,20230217141222706,None,-1,32,65,100,93,99,42,22,35
4447,1,46.495441437,20230217141222716,None,-1,32,65,100,93,99,42,22,35
4448,1,46.505441666,20230217141222726,None,-1,32,65,100,93,99,42,22,35
4449,1,46.515453816,20230217141222736,None,-1,33,63,93,91,83,39,23,27
4450,1,46.525444269,20230217141222746,None,-1,33,63,93,91,83,39,23,27
4451,1,46.535452604,20230217141222756,None,-1,36,71,110,96,93,31,20,35
4452,1,46.545468092,20230217141222766,None,-1,35,76,123,106,97,28,24,37
4453,1,46.555454493,20230217141222776,None,-1,35,76,123,106,97,28,24,37
4454,1,46.565446139,20230217141222786,None,-1,35,76,123,106,97,28,24,37
4455,1,46.575479984,20230217141222796,None,-1,35,75,143,106,94,28,24,37
4456,1,46.585456371,20230217141222806,None,-1,35,75,143,106,94,28,24,37
4457,1,46.595471621,20230217141222816,None,-1,34,81,143,85,84,27,25,40
4458,1,46.605452538,20230217141222826,None,-1,33,88,176,84,80,23,25,42
4459,1,46.615473271,20230217141222836,None,-1,33,88,176,84,80,23,25,42
4460,1,46.625446081,20230217141222846,None,-1,44,119,180,84,68,23,27,38
4461,1,46.635456085,20230217141222856,None,-1,44,119,180,84,68,23,27,38
4462,1,46.645439386,20230217141222866,None,-1,44,119,180,84,68,23,27,38
4463,1,46.655460358,20230217141222876,None,-1,50,113,170,73,68,23,24,39
4464,1,46.665494441999996,20230217141222886,None,-1,52,117,172,85,82,23,24,39
4465,1,46.675439835,20230217141222896,None,-1,52,117,172,85,82,23,24,39
4466,1,46.685453415,20230217141222906,None,-1,52,123,198,94,90,23,22,36
4467,1,46.695449114,20230217141222916,None,-1,52,123,198,94,90,23,22,36
4468,1,46.705458403,20230217141222926,None,-1,52,123,198,94,90,23,22,36
4469,1,46.715452671,20230217141222936,None,-1,54,121,202,112,100,25,21,39
4470,1,46.725439072,20230217141222946,None,-1,45,88,197,114,101,24,21,40
4471,1,46.735443831,20230217141222956,None,-1,45,88,197,114,101,24,21,40
4472,1,46.745460034,20230217141222966,None,-1,43,102,205,113,99,23,22,37
4473,1,46.755460024,20230217141222976,None,-1,43,102,205,113,99,23,22,37
4474,1,46.765437365,20230217141222986,None,-1,43,102,205,113,99,23,22,37
4475,1,46.775444985,20230217141222996,None,-1,43,132,202,107,92,25,22,37
4476,1,46.785448551,20230217141223006,None,-1,43,132,202,107,92,25,22,37
4477,1,46.795446873,20230217141223016,None,-1,44,128,191,109,90,32,25,40
4478,1,46.805447817,20230217141223026,None,-1,44,128,191,109,90,32,25,40
4479,1,46.815464258,20230217141223036,None,-1,44,144,197,90,83,36,26,38
