idx,gt,time_elapsed,current_time,current_task,motor_position,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7
1800,2,20.02547288,20230217141156246,None,-1,30,136,161,106,77,24,27,33
1801,2,20.03545785,20230217141156256,None,-1,30,136,161,106,77,24,27,33
1802,2,20.045494557,20230217141156266,None,-1,30,130,213,97,104,24,26,30
1803,2,20.055468321,20230217141156276,None,-1,29,129,227,85,107,27,25,30
1804,2,20.065491438,20230217141156286,None,-1,29,129,227,85,107,27,25,30
1805,2,20.075504542,20230217141156296,None,-1,31,133,241,83,109,31,25,27
1806,2,20.085505724,20230217141156306,None,-1,31,133,241,83,109,31,25,27
1807,2,20.095478773,20230217141156316,None,-1,31,133,241,83,109,31,25,27
1808,2,20.105495691,20230217141156326,None,-1,31,137,247,88,112,33,26,27
1809,2,20.11550808,20230217141156336,None,-1,32,138,252,93,114,33,23,26
1810,2,20.125446558,20230217141156346,None,-1,32,138,252,93,114,33,23,26
1811,2,20.135522843,20230217141156356,None,-1,32,147,221,94,116,34,22,27
1812,2,20.145525932,20230217141156366,None,-1,32,147,221,94,116,34,22,27
1813,2,20.155511141,20230217141156376,None,-1,32,147,221,94,116,34,22,27
1814,2,20.165520907,20230217141156386,None,-1,34,165,211,86,122,35,28,106
1815,2,20.175467253,20230217141156396,None,-1,33,152,185,87,129,35,30,162
1816,2,20.185461044,20230217141156406,None,-1,33,152,185,87,129,35,30,162
1817,2,20.195492983,20230217141156416,None,-1,36,134,186,93,135,36,38,207
1818,2,20.205509186,20230217141156426,None,-1,36,134,186,93,135,36,38,207
1819,2,20.215474129,20230217141156436,None,-1,36,134,186,93,135,36,38,207
1820,2,20.225472927,20230217141156446,None,-1,38,149,285,102,155,47,40,218
1821,2,20.235519409,20230217141156456,None,-1,43,155,316,100,145,52,41,224
1822,2,20.2455163,20230217141156466,None,-1,43,155,316,100,145,52,41,224
1823,2,20.255502701,20230217141156476,None,-1,42,138,317,103,140,57,38,201
1824,2,20.265472412,20230217141156486,None,-1,42,138,317,103,140,57,38,201
1825,2,20.275436878,20230217141156496,None,-1,42,138,317,103,140,57,38,201
1826,2,20.28545022,20230217141156506,None,-1,43,144,327,116,138,59,40,186
1827,2,20.29547143,20230217141156516,None,-1,42,144,323,120,154,62,34,150
1828,2,20.305458069,20230217141156526,None,-1,42,144,323,120,154,62,34,150
1829,2,20.315443516,20230217141156536,None,-1,42,144,323,120,154,62,34,150
1830,2,20.325450182,20230217141156546,None,-1,42,138,259,111,150,64,39,135
1831,2,20.33546114,20230217141156556,None,-1,42,138,259,111,150,64,39,135
1832,2,20.345463038,20230217141156566,None,-1,36,125,200,120,152,67,40,130
1833,2,20.355460405,20230217141156576,None,-1,38,129,247,124,154,64,42,130
1834,2,20.365460873,20230217141156586,None,-1,38,129,247,124,154,64,42,130
1835,2,20.37545228,20230217141156596,None,-1,36,128,232,114,156,74,39,94
1836,2,20.385441303,20230217141156606,None,-1,36,128,232,114,156,74,39,94
1837,2,20.395455361,20230217141156616,None,-1,36,128,232,114,156,74,39,94
1838,2,20.405462027,20230217141156626,None,-1,45,139,236,111,153,74,50,137
1839,2,20.415465593,20230217141156636,None,-1,44,134,218,119,162,66,46,145
1840,2,20.425456286,20230217141156646,None,-1,44,134,218,119,162,66,46,145
1841,2,20.435460329,20230217141156656,None,-1,46,147,242,108,149,62,47,145
1842,2,20.445457935,20230217141156666,None,-1,46,147,242,108,149,62,47,145
1843,2,20.455439568,20230217141156676,None,-1,46,147,242,108,149,62,47,145
1844,2,20.465460301,20230217141156686,None,-1,49,155,189,107,147,65,44,164
1845,2,20.475450754,20230217141156696,None,-1,58,152,214,113,141,61,45,196
1846,2,20.485489607,20230217141156706,None,-1,58,152,214,113,141,61,45,196
1847,2,20.495486497999998,20230217141156716,None,-1,48,144,228,121,147,64,32,158
1848,2,20.505506754,20230217141156726,None,-1,48,144,228,121,147,64,32,158
1849,2,20.515502215,20230217141156736,None,-1,48,144,228,121,147,64,32,158
1850,2,20.525448084,20230217141156746,None,-1,48,150,248,114,124,62,44,161
1851,2,20.535516501,20230217141156756,None,-1,48,150,248,114,124,62,44,161
1852,2,20.545474291,20230217141156766,None,-1,46,149,241,115,136,63,48,210
1853,2,20.555501938,20230217141156776,None,-1,49,150,239,117,140,68,53,231
1854,2,20.565500498,20230217141156786,None,-1,49,150,239,117,140,68,53,231
1855,2,20.575465202,20230217141156796,None,-1,49,150,239,117,140,68,53,231
1856,2,20.585461378,20230217141156806,None,-1,40,147,255,118,149,68,53,211
1857,2,20.595466852,20230217141156816,None,-1,40,147,255,118,149,68,53,211
1858,2,20.605490685,20230217141156826,None,-1,45,156,258,114,127,65,52,211
1859,2,20.615471125,20230217141156836,None,-1,47,170,300,127,160,120,43,236
1860,2,20.625460863,20230217141156846,None,-1,47,170,300,127,160,120,43,236
1861,2,20.635462284,20230217141156856,None,-1,47,170,300,127,160,120,43,236
1862,2,20.645500183,20230217141156866,None,-1,52,168,345,147,169,121,49,195
1863,2,20.655508042,20230217141156876,None,-1,52,168,345,147,169,121,49,195
1864,2,20.665465832,20230217141156886,None,-1,46,160,394,150,169,118,48,206
1865,2,20.675460577,20230217141156896,None,-1,42,161,393,144,159,117,48,208
1866,2,20.685461044,20230217141156906,None,-1,42,161,393,144,159,117,48,208
1867,2,20.695515156,20230217141156916,None,-1,42,161,393,144,159,117,48,208
1868,2,20.705524922,20230217141156926,None,-1,41,168,389,138,169,118,47,239
1869,2,20.715493441,20230217141156936,None,-1,41,168,389,138,169,118,47,239
1870,2,20.725492001,20230217141156946,None,-1,41,158,360,134,161,68,47,213
1871,2,20.735472202,20230217141156956,None,-1,41,163,359,115,152,106,33,213
1872,2,20.745460749,20230217141156966,None,-1,41,163,359,115,152,106,33,213
1873,2,20.755493403,20230217141156976,None,-1,41,163,359,115,152,106,33,213
1874,2,20.765506029,20230217141156986,None,-1,42,175,303,106,156,105,37,208
1875,2,20.775450468,20230217141156996,None,-1,42,175,303,106,156,105,37,208
1876,2,20.785462618,20230217141157006,None,-1,44,182,280,119,163,107,50,210
1877,2,20.79544282,20230217141157016,None,-1,44,182,280,119,163,107,50,210
1878,2,20.805440188,20230217141157026,None,-1,46,170,280,122,150,110,54,237
1879,2,20.815443277,20230217141157036,None,-1,46,170,280,122,150,110,54,237
1880,2,20.825442553,20230217141157046,None,-1,48,188,284,109,132,114,59,233
1881,2,20.835473061,20230217141157056,None,-1,48,188,284,109,132,114,59,233
1882,2,20.845467091,20230217141157066,None,-1,47,178,234,119,127,77,60,259
1883,2,20.855471134,20230217141157076,None,-1,55,181,267,128,130,131,56,226
1884,2,20.865450621,20230217141157086,None,-1,55,181,267,128,130,131,56,226
1885,2,20.875466347,20230217141157096,None,-1,55,181,267,128,130,131,56,226
1886,2,20.885457754,20230217141157106,None,-1,53,176,267,126,195,129,47,219
1887,2,20.895446539,20230217141157116,None,-1,53,176,267,126,195,129,47,219
1888,2,20.905460596,20230217141157126,None,-1,56,202,278,142,244,127,54,194
1889,2,20.915462971,20230217141157136,None,-1,54,195,266,144,241,128,59,199
1890,2,20.925459623,20230217141157146,None,-1,54,195,266,144,241,128,59,199
1891,2,20.935443163,20230217141157156,None,-1,54,195,266,144,241,128,59,199
1892,2,20.945470095,20230217141157166,None,-1,53,207,264,144,249,130,61,227
1893,2,20.955454111,20230217141157176,None,-1,53,207,264,144,249,130,61,227
1894,2,20.965450525,20230217141157186,None,-1,45,187,234,153,250,98,61,229
1895,2,20.9754529,20230217141157196,None,-1,51,183,249,145,204,131,60,254
1896,2,20.985444069,20230217141157206,None,-1,51,183,249,145,204,131,60,254
1897,2,20.995457411,20230217141157216,None,-1,51,183,249,145,204,131,60,254
1898,2,21.005451918,20230217141157226,None,-1,45,168,242,156,148,138,54,226
1899,2,21.015491724,20230217141157236,None,-1,45,168,242,156,148,138,54,226
