idx,gt,time_elapsed,current_time,current_task,motor_position,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7
3200,0,34.025452376,20230217141210246,None,-1,36,95,48,43,61,25,44,79
3201,0,34.035462618,20230217141210256,None,-1,35,104,47,47,62,25,41,83
3202,0,34.045462132,20230217141210266,None,-1,35,104,47,47,62,25,41,83
3203,0,34.055453301,20230217141210276,None,-1,35,104,47,47,62,25,41,83
3204,0,34.065493107,20230217141210286,None,-1,34,122,45,45,65,24,42,81
3205,0,34.075460672,20230217141210296,None,-1,35,118,34,43,63,21,38,79
3206,0,34.085478068,20230217141210306,None,-1,35,118,34,43,63,21,38,79
3207,0,34.095448732,20230217141210316,None,-1,36,130,36,45,64,19,36,79
3208,0,34.105446577,20230217141210326,None,-1,36,130,36,45,64,19,36,79
3209,0,34.115440846,20230217141210336,None,-1,36,130,36,45,64,19,36,79
3210,0,34.125449658,20230217141210346,None,-1,38,138,38,50,74,21,36,80
3211,0,34.135446549,20230217141210356,None,-1,35,138,56,48,75,23,35,77
3212,0,34.145447254,20230217141210366,None,-1,35,138,56,48,75,23,35,77
3213,0,34.155447722,20230217141210376,None,-1,34,127,58,47,71,21,33,75
3214,0,34.16545701,20230217141210386,None,-1,34,127,58,47,71,21,33,75
3215,0,34.175452948,20230217141210396,None,-1,34,127,58,47,71,21,33,75
3216,0,34.185459614,20230217141210406,None,-1,36,141,56,43,71,22,27,78
3217,0,34.195456743,20230217141210416,None,-1,35,133,58,44,68,23,26,78
3218,0,34.205465794,20230217141210426,None,-1,35,133,58,44,68,23,26,78
3219,0,34.215445519,20230217141210436,None,-1,27,133,56,39,64,22,40,73
3220,0,34.225453854,20230217141210446,None,-1,27,133,56,39,64,22,40,73
3221,0,34.235465527,20230217141210456,None,-1,27,133,56,39,64,22,40,73
3222,0,34.245455027,20230217141210466,None,-1,29,130,40,38,66,20,42,77
3223,0,34.25544405,20230217141210476,None,-1,32,145,54,44,65,20,42,60
3224,0,34.265461445,20230217141210486,None,-1,32,145,54,44,65,20,42,60
3225,0,34.275463581,20230217141210496,None,-1,31,137,53,47,66,22,42,58
3226,0,34.285442114,20230217141210506,None,-1,31,137,53,47,66,22,42,58
3227,0,34.295445919,20230217141210516,None,-1,31,137,53,47,66,22,42,58
3228,0,34.305455685,20230217141210526,None,-1,31,137,52,48,70,22,41,57
3229,0,34.315458536,20230217141210536,None,-1,33,142,55,51,75,24,35,57
3230,0,34.325461865,20230217141210546,None,-1,33,142,55,51,75,24,35,57
3231,0,34.335495710000004,20230217141210556,None,-1,34,143,56,52,70,27,46,63
3232,0,34.345508099,20230217141210566,None,-1,34,143,56,52,70,27,46,63
3233,0,34.355473518,20230217141210576,None,-1,34,143,56,52,70,27,46,63
3234,0,34.365462303,20230217141210586,None,-1,38,124,54,54,81,28,47,77
3235,0,34.375520229,20230217141210596,None,-1,36,115,59,53,80,29,48,76
3236,0,34.38550663,20230217141210606,None,-1,36,115,59,53,80,29,48,76
3237,0,34.395504475,20230217141210616,None,-1,39,116,62,51,81,28,47,76
3238,0,34.405506134,20230217141210626,None,-1,39,116,62,51,81,28,47,76
3239,0,34.415472746,20230217141210636,None,-1,39,116,62,51,81,28,47,76
3240,0,34.425460577,20230217141210646,None,-1,39,94,59,49,76,27,42,77
3241,0,34.435456276,20230217141210656,None,-1,39,86,60,55,80,25,32,100
3242,0,34.445492983,20230217141210666,None,-1,39,86,60,55,80,25,32,100
3243,0,34.455465794,20230217141210676,None,-1,34,99,48,47,64,25,42,84
3244,0,34.465496779,20230217141210686,None,-1,34,99,48,47,64,25,42,84
3245,0,34.475483656,20230217141210696,None,-1,34,99,48,47,64,25,42,84
3246,0,34.485496998,20230217141210706,None,-1,36,94,61,55,61,21,43,84
3247,0,34.495467186,20230217141210716,None,-1,33,97,64,60,72,22,45,86
3248,0,34.505493403,20230217141210726,None,-1,33,97,64,60,72,22,45,86
3249,0,34.515478134,20230217141210736,None,-1,38,120,66,61,67,21,44,89
3250,0,34.525459767,20230217141210746,None,-1,38,120,66,61,67,21,44,89
3251,0,34.535467386,20230217141210756,None,-1,38,120,66,61,67,21,44,89
3252,0,34.545455694,20230217141210766,None,-1,39,122,67,64,70,21,43,79
3253,0,34.555498839,20230217141210776,None,-1,38,116,64,62,69,20,31,83
3254,0,34.565502167,20230217141210786,None,-1,38,116,64,62,69,20,31,83
3255,0,34.575472117,20230217141210796,None,-1,39,127,49,57,67,21,40,82
3256,0,34.585521221,20230217141210806,None,-1,39,127,49,57,67,21,40,82
3257,0,34.595486879,20230217141210816,None,-1,39,127,49,57,67,21,40,82
3258,0,34.605498552,20230217141210826,None,-1,43,153,40,52,59,23,40,81
3259,0,34.615466595,20230217141210836,None,-1,43,130,49,50,59,23,40,81
3260,0,34.625498057,20230217141210846,None,-1,43,130,49,50,59,23,40,81
3261,0,34.635507822,20230217141210856,None,-1,39,127,56,44,52,22,40,75
3262,0,34.645470381,20230217141210866,None,-1,39,127,56,44,52,22,40,75
3263,0,34.655460358,20230217141210876,None,-1,39,127,56,44,52,22,40,75
3264,0,34.665461779,20230217141210886,None,-1,38,145,57,45,55,24,39,73
3265,0,34.675507307,20230217141210896,None,-1,36,142,61,49,60,25,36,75
3266,2,34.68545723,20230217141210906,None,-1,36,142,61,49,60,25,36,75
3267,2,34.69546032,20230217141210916,None,-1,34,128,63,49,53,23,42,74
3268,2,34.705460549,20230217141210926,None,-1,34,128,63,49,53,23,42,74
3269,2,34.715451479,20230217141210936,None,-1,34,128,63,49,53,23,42,74
3270,2,34.7254529,20230217141210946,None,-1,29,129,81,55,56,24,43,75
3271,2,34.735452891,20230217141210956,None,-1,29,129,81,55,56,24,43,75
3272,2,34.74545908,20230217141210966,None,-1,31,164,81,51,55,25,44,74
3273,2,34.75545454,20230217141210976,None,-1,32,146,85,51,55,23,44,74
3274,2,34.76550293,20230217141210986,None,-1,32,146,85,51,55,23,44,74
3275,2,34.775472641,20230217141210996,None,-1,32,146,85,51,55,23,44,74
3276,2,34.785462618,20230217141211006,None,-1,32,140,84,45,53,22,36,73
3277,2,34.795982838,20230217141211016,None,-1,32,140,84,45,53,22,36,73
3278,2,34.805517435,20230217141211026,None,-1,33,165,85,51,58,22,34,73
3279,2,34.815481663,20230217141211036,None,-1,33,164,61,44,59,22,42,71
3280,2,34.825502157,20230217141211046,None,-1,33,164,61,44,59,22,42,71
3281,2,34.835472584,20230217141211056,None,-1,33,164,61,44,59,22,42,71
