idx,gt,time_elapsed,current_time,current_task,motor_position,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7
1700,2,19.025448084,20230217141155246,None,-1,25,121,149,37,40,21,30,24
1701,2,19.035453558,20230217141155256,None,-1,25,121,149,37,40,21,30,24
1702,2,19.045441389,20230217141155266,None,-1,25,112,146,39,39,22,28,27
1703,2,19.055444956,20230217141155276,None,-1,26,99,152,36,34,21,25,28
1704,2,19.065470934,20230217141155286,None,-1,26,99,152,36,34,21,25,28
1705,2,19.075460196,20230217141155296,None,-1,24,91,155,35,34,21,21,27
1706,2,19.085500956,20230217141155306,None,-1,24,91,155,35,34,21,21,27
1707,2,19.09547925,20230217141155316,None,-1,25,90,161,35,40,20,22,29
1708,2,19.105453014,20230217141155326,None,-1,25,90,161,35,40,20,22,29
1709,2,19.115466833,20230217141155336,None,-1,26,89,163,34,42,21,24,28
1710,2,19.125449658,20230217141155346,None,-1,26,89,163,34,42,21,24,28
1711,2,19.135452271,20230217141155356,None,-1,26,93,152,37,43,21,24,27
1712,2,19.145456553,20230217141155366,None,-1,26,93,152,37,43,21,24,27
1713,2,19.155464649,20230217141155376,None,-1,25,94,156,37,44,21,26,24
1714,2,19.165466309,20230217141155386,None,-1,25,94,156,37,44,21,26,24
1715,2,19.175456286,20230217141155396,None,-1,28,100,151,39,45,20,29,29
1716,2,19.18545866,20230217141155406,None,-1,28,100,151,39,45,20,29,29
1717,2,19.195459128,20230217141155416,None,-1,27,93,170,37,37,21,28,28
1718,2,19.205458403,20230217141155426,None,-1,27,93,170,37,37,21,28,28
1719,2,19.215453386,20230217141155436,None,-1,26,90,172,40,42,21,26,28
1720,2,19.225458622,20230217141155446,None,-1,26,90,172,40,42,21,26,28
1721,2,19.235464096,20230217141155456,None,-1,26,89,173,38,42,19,26,30
1722,2,19.245482683,20230217141155466,None,-1,26,89,173,38,42,19,26,30
1723,2,19.2554636,20230217141155476,None,-1,28,80,162,37,43,19,25,31
1724,2,19.265472889,20230217141155486,None,-1,28,80,162,37,43,19,25,31
1725,2,19.27552104,20230217141155496,None,-1,28,96,165,37,42,21,28,27
1726,2,19.285498858,20230217141155506,None,-1,28,96,165,37,42,21,28,27
1727,2,19.295501471,20230217141155516,None,-1,31,100,134,36,46,23,29,30
1728,2,19.305472136,20230217141155526,None,-1,31,100,134,36,46,23,29,30
1729,2,19.315450907,20230217141155536,None,-1,31,108,146,37,46,22,32,34
1730,2,19.325456381,20230217141155546,None,-1,31,108,146,37,46,22,32,34
1731,2,19.3355124,20230217141155556,None,-1,32,111,143,39,56,23,31,32
1732,2,19.345514059,20230217141155566,None,-1,32,111,143,39,56,23,31,32
1733,2,19.355479002,20230217141155576,None,-1,30,112,148,39,57,23,32,32
1734,2,19.365471125,20230217141155586,None,-1,30,112,148,39,57,23,32,32
1735,2,19.375506401,20230217141155596,None,-1,29,109,139,38,58,20,27,32
1736,2,19.385484696,20230217141155606,None,-1,29,109,139,38,58,20,27,32
1737,2,19.395467758,20230217141155616,None,-1,28,127,144,43,61,22,27,30
1738,2,19.405474901,20230217141155626,None,-1,28,127,144,43,61,22,27,30
1739,2,19.41546154,20230217141155636,None,-1,28,125,171,45,60,23,29,25
1740,2,19.425462961,20230217141155646,None,-1,28,125,171,45,60,23,29,25
1741,2,19.435463429,20230217141155656,None,-1,28,133,183,45,60,22,30,25
1742,2,19.445442915,20230217141155666,None,-1,28,133,183,45,60,22,30,25
1743,2,19.455467939,20230217141155676,None,-1,28,134,180,47,63,23,29,29
1744,2,19.465446711,20230217141155686,None,-1,28,134,180,47,63,23,29,29
1745,2,19.475440264,20230217141155696,None,-1,28,134,180,47,63,23,29,29
1746,2,19.48543334,20230217141155706,None,-1,29,129,187,49,63,23,30,29
1747,2,19.495446444,20230217141155716,None,-1,28,128,183,48,60,19,30,29
1748,2,19.505459309,20230217141155726,None,-1,28,128,183,48,60,19,30,29
1749,2,19.515443087,20230217141155736,None,-1,27,128,147,45,57,19,25,31
1750,2,19.525447607,20230217141155746,None,-1,27,128,147,45,57,19,25,31
1751,2,19.53545022,20230217141155756,None,-1,27,125,196,45,49,19,27,30
1752,2,19.545441389,20230217141155766,None,-1,27,125,196,45,49,19,27,30
1753,2,19.555449724,20230217141155776,None,-1,27,125,196,45,49,19,27,30
1754,2,19.565443516,20230217141155786,None,-1,29,134,199,45,43,21,29,26
1755,2,19.575436115,20230217141155796,None,-1,28,145,215,45,45,22,31,24
1756,2,19.585455895,20230217141155806,None,-1,28,145,215,45,45,22,31,24
1757,2,19.595448971,20230217141155816,None,-1,32,143,214,46,49,23,30,25
1758,2,19.605451107,20230217141155826,None,-1,32,143,214,46,49,23,30,25
1759,2,19.615468741,20230217141155836,None,-1,32,143,214,46,49,23,30,25
1760,2,19.625448465,20230217141155846,None,-1,33,147,217,43,53,22,31,24
1761,2,19.635455608,20230217141155856,None,-1,33,144,181,46,55,23,30,24
1762,2,19.645448208,20230217141155866,None,-1,33,144,181,46,55,23,30,24
1763,2,19.65546298,20230217141155876,None,-1,29,137,185,47,61,23,27,27
1764,2,19.665454626,20230217141155886,None,-1,29,137,185,47,61,23,27,27
1765,2,19.675459862,20230217141155896,None,-1,29,137,185,47,61,23,27,27
1766,2,19.68546319,20230217141155906,None,-1,31,125,160,46,63,21,27,29
1767,2,19.695463419,20230217141155916,None,-1,25,108,166,45,59,21,28,27
