idx,gt,time_elapsed,current_time,current_task,motor_position,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7
2100,0,23.02547431,20230217141159246,None,-1,49,150,118,46,45,26,38,81
2101,0,23.035497666,20230217141159256,None,-1,49,150,118,46,45,26,38,81
2102,0,23.045468569,20230217141159266,None,-1,49,158,135,46,47,24,35,77
2103,0,23.055457115,20230217141159276,None,-1,49,158,135,46,47,24,35,77
2104,0,23.065457821,20230217141159286,None,-1,53,146,145,47,53,24,42,78
2105,0,23.075493097,20230217141159296,None,-1,53,146,145,47,53,24,42,78
2106,0,23.085457564,20230217141159306,None,-1,51,150,147,45,57,24,44,71
2107,0,23.095445871,20230217141159316,None,-1,51,150,147,45,57,24,44,71
2108,0,23.105481386,20230217141159326,None,-1,39,152,136,44,60,24,36,51
2109,0,23.115479231,20230217141159336,None,-1,39,152,136,44,60,24,36,51
2110,0,23.125481606,20230217141159346,None,-1,41,135,128,39,59,24,40,47
2111,0,23.13547039,20230217141159356,None,-1,41,135,128,39,59,24,40,47
2112,0,23.145492315,20230217141159366,None,-1,45,125,121,36,55,24,42,57
2113,0,23.155473471,20230217141159376,None,-1,45,125,121,36,55,24,42,57
2114,0,23.165464163,20230217141159386,None,-1,43,124,127,41,54,23,35,56
2115,0,23.175457716,20230217141159396,None,-1,43,124,127,41,54,23,35,56
2116,0,23.185464144,20230217141159406,None,-1,44,137,151,46,53,23,33,53
2117,0,23.195464611,20230217141159416,None,-1,44,137,151,46,53,23,33,53
2118,0,23.205449343,20230217141159426,None,-1,43,138,156,46,50,22,44,54
2119,0,23.215463638,20230217141159436,None,-1,43,138,156,46,50,22,44,54
2120,0,23.225451231,20230217141159446,None,-1,45,154,159,46,47,24,41,55
2121,0,23.235466242,20230217141159456,None,-1,45,154,159,46,47,24,41,55
2122,0,23.245433092,20230217141159466,None,-1,43,159,153,48,43,24,43,46
2123,0,23.255514383,20230217141159476,None,-1,43,159,153,48,43,24,43,46
2124,0,23.265472412,20230217141159486,None,-1,43,157,133,41,40,23,44,51
2125,0,23.27549386,20230217141159496,None,-1,43,157,133,41,40,23,44,51
2126,0,23.285503864,20230217141159506,None,-1,46,157,100,37,42,24,43,56
