idx,gt,time_elapsed,current_time,current_task,motor_position,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7
4700,0,49.025467873,20230217141225246,None,-1,40,107,313,72,75,27,34,113
4701,0,49.035509825,20230217141225256,None,-1,35,105,255,88,64,28,33,112
4702,0,49.045510769,20230217141225266,None,-1,35,105,255,88,64,28,33,112
4703,0,49.055484772,20230217141225276,None,-1,35,105,255,88,64,28,33,112
4704,0,49.065508366,20230217141225286,None,-1,36,95,275,74,65,30,34,113
4705,0,49.0754776,20230217141225296,None,-1,41,112,274,80,61,30,33,112
4706,0,49.085469008,20230217141225306,None,-1,41,112,274,80,61,30,33,112
4707,0,49.095463038,20230217141225316,None,-1,42,130,297,101,70,28,31,57
4708,0,49.105466843,20230217141225326,None,-1,42,130,297,101,70,28,31,57
4709,0,49.115458489,20230217141225336,None,-1,42,130,297,101,70,28,31,57
4710,0,49.125491858,20230217141225346,None,-1,40,119,231,102,61,24,24,45
4711,0,49.135509491,20230217141225356,None,-1,40,119,231,102,61,24,24,45
4712,0,49.145483256,20230217141225366,None,-1,41,117,243,90,70,24,27,94
4713,0,49.155508757,20230217141225376,None,-1,48,118,220,89,68,22,31,99
4714,0,49.165469408,20230217141225386,None,-1,48,118,220,89,68,22,31,99
4715,0,49.175459147,20230217141225396,None,-1,48,118,220,89,68,22,31,99
4716,0,49.185463667,20230217141225406,None,-1,45,108,228,84,72,21,34,100
4717,0,49.195503235,20230217141225416,None,-1,44,86,204,59,62,22,35,98
4718,0,49.2054739,20230217141225426,None,-1,44,86,204,59,62,22,35,98
4719,0,49.215499163,20230217141225436,None,-1,45,108,222,55,71,23,35,102
4720,0,49.225480557,20230217141225446,None,-1,45,108,222,55,71,23,35,102
4721,0,49.235456467,20230217141225456,None,-1,45,108,222,55,71,23,35,102
4722,0,49.245492935,20230217141225466,None,-1,45,113,228,57,66,23,32,58
4723,0,49.255479813,20230217141225476,None,-1,38,123,235,60,63,23,38,93
4724,0,49.265496493,20230217141225486,None,-1,38,123,235,60,63,23,38,93
4725,0,49.275511503,20230217141225496,None,-1,38,117,220,76,79,24,35,98
4726,0,49.285560131,20230217141225506,None,-1,38,117,220,76,79,24,35,98
4727,0,49.295458794,20230217141225516,None,-1,38,117,220,76,79,24,35,98
4728,0,49.305449247,20230217141225526,None,-1,37,119,217,73,85,25,34,100
4729,0,49.315483093,20230217141225536,None,-1,37,119,217,73,85,25,34,100
4730,0,49.325466395,20230217141225546,None,-1,36,94,205,79,85,25,37,96
4731,0,49.335459948,20230217141225556,None,-1,35,88,217,81,91,25,39,97
4732,0,49.345457077,20230217141225566,None,-1,35,88,217,81,91,25,39,97
4733,0,49.355461121,20230217141225576,None,-1,35,88,217,81,91,25,39,97
4734,0,49.365464687,20230217141225586,None,-1,30,93,245,85,93,24,31,109
4735,0,49.375530243,20230217141225596,None,-1,29,108,256,72,76,26,35,106
4736,0,49.38546896,20230217141225606,None,-1,29,108,256,72,76,26,35,106
4737,0,49.395492315,20230217141225616,None,-1,35,115,269,74,73,24,35,105
4738,0,49.405505896,20230217141225626,None,-1,35,115,269,74,73,24,35,105
4739,0,49.415467739,20230217141225636,None,-1,35,115,269,74,73,24,35,105
4740,0,49.425446987,20230217141225646,None,-1,35,117,299,74,68,23,32,106
4741,0,49.435441256,20230217141225656,None,-1,35,119,276,76,70,23,33,105
4742,0,49.445491791,20230217141225666,None,-1,35,119,276,76,70,23,33,105
4743,0,49.455467463,20230217141225676,None,-1,36,104,244,70,83,23,38,46
4744,0,49.465504408,20230217141225686,None,-1,36,104,244,70,83,23,38,46
4745,0,49.475471497,20230217141225696,None,-1,36,104,244,70,83,23,38,46
4746,0,49.485496283,20230217141225706,None,-1,36,99,254,64,88,23,36,78
4747,0,49.495480538,20230217141225716,None,-1,33,98,238,61,85,26,42,100
4748,0,49.505461693,20230217141225726,None,-1,33,98,238,61,85,26,42,100
4749,0,49.515493155,20230217141225736,None,-1,34,102,244,54,83,28,43,104
4750,0,49.52547288,20230217141225746,None,-1,34,102,244,54,83,28,43,104
4751,0,49.535480738,20230217141225756,None,-1,34,102,244,54,83,28,43,104
4752,0,49.545496225,20230217141225766,None,-1,35,99,247,53,80,28,42,105
4753,0,49.555500031,20230217141225776,None,-1,42,103,249,52,67,28,37,106
4754,0,49.565457344,20230217141225786,None,-1,42,103,249,52,67,28,37,106
4755,0,49.575465202,20230217141225796,None,-1,43,96,260,61,58,25,37,85
4756,0,49.585449457,20230217141225806,None,-1,43,96,260,61,58,25,37,85
4757,0,49.595466852,20230217141225816,None,-1,43,96,260,61,58,25,37,85
4758,0,49.605488777,20230217141225826,None,-1,42,92,266,65,61,25,33,109
4759,0,49.615470171,20230217141225836,None,-1,43,100,247,67,64,24,36,107
4760,0,49.625481844,20230217141225846,None,-1,43,100,247,67,64,24,36,107
4761,0,49.635476589,20230217141225856,None,-1,48,131,267,65,56,24,36,106
4762,0,49.645495653,20230217141225866,None,-1,48,131,267,65,56,24,36,106
4763,0,49.655471087,20230217141225876,None,-1,48,131,267,65,56,24,36,106
4764,0,49.665492296,20230217141225886,None,-1,41,131,288,66,59,26,37,107
4765,0,49.675467491,20230217141225896,None,-1,44,134,255,59,60,26,34,106
4766,0,49.685500383,20230217141225906,None,-1,44,134,255,59,60,26,34,106
4767,0,49.695472479,20230217141225916,None,-1,42,136,270,56,60,25,34,50
4768,0,49.705462217,20230217141225926,None,-1,42,136,270,56,60,25,34,50
4769,0,49.71544981,20230217141225936,None,-1,42,136,270,56,60,25,34,50
4770,0,49.725495577,20230217141225946,None,-1,43,127,240,60,65,24,38,98
4771,0,49.735501289,20230217141225956,None,-1,38,98,240,67,73,26,37,101
4772,0,49.745531082,20230217141225966,None,-1,38,98,240,67,73,26,37,101
4773,0,49.755478621,20230217141225976,None,-1,38,110,227,63,66,25,37,102
4774,0,49.76549077,20230217141225986,None,-1,38,110,227,63,66,25,37,102
4775,0,49.775461197,20230217141225996,None,-1,38,110,227,63,66,25,37,102
4776,0,49.785497189,20230217141226006,None,-1,40,112,235,62,66,26,37,102
4777,0,49.795491219,20230217141226016,None,-1,39,111,237,64,64,26,32,103
4778,0,49.805495739,20230217141226026,None,-1,39,111,237,64,64,26,32,103
4779,0,49.815498591,20230217141226036,None,-1,37,115,233,61,63,26,24,55
4780,0,49.825505257,20230217141226046,None,-1,37,115,233,61,63,26,24,55
4781,0,49.835470915,20230217141226056,None,-1,37,115,233,61,63,26,24,55
4782,0,49.845461846,20230217141226066,None,-1,40,113,217,56,54,23,30,99
4783,0,49.855499029,20230217141226076,None,-1,40,113,217,56,54,23,30,99
4784,0,49.865487576,20230217141226086,None,-1,43,97,231,57,55,25,32,100
4785,0,49.87548852,20230217141226096,None,-1,39,91,265,63,59,23,33,100
4786,0,49.88549161,20230217141226106,None,-1,39,91,265,63,59,23,33,100
4787,0,49.895461798,20230217141226116,None,-1,39,91,265,63,59,23,33,100
4788,0,49.905462742,20230217141226126,None,-1,39,88,247,77,62,25,44,100
4789,0,49.915494919,20230217141226136,None,-1,39,88,247,77,62,25,44,100
4790,0,49.925501585,20230217141226146,None,-1,39,102,243,74,57,26,46,100
4791,0,49.935479641,20230217141226156,None,-1,41,103,242,69,55,26,43,53
4792,0,49.945496798,20230217141226166,None,-1,41,103,242,69,55,26,43,53
4793,0,49.955477715,20230217141226176,None,-1,41,103,242,69,55,26,43,53
4794,0,49.965474367,20230217141226186,None,-1,36,105,244,69,53,25,48,97
4795,0,49.975474596,20230217141226196,None,-1,36,105,244,69,53,25,48,97
4796,0,49.985479593,20230217141226206,None,-1,38,103,210,72,53,25,48,101
4797,0,49.995479822,20230217141226216,None,-1,39,100,197,56,52,25,38,104
4798,0,50.005507946,20230217141226226,None,-1,39,100,197,56,52,25,38,104
4799,0,50.015467882,20230217141226236,None,-1,39,100,197,56,52,25,38,104
