idx,gt,time_elapsed,current_time,current_task,motor_position,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7
5400,2,56.025464296,20230217141232246,None,-1,188,320,720,349,357,486,117,174
5401,2,56.035467386,20230217141232256,None,-1,172,317,753,358,360,516,107,156
5402,2,56.045479775,20230217141232266,None,-1,172,317,753,358,360,516,107,156
5403,2,56.055460215,20230217141232276,None,-1,190,322,639,370,391,457,105,144
5404,2,56.065443516,20230217141232286,None,-1,190,322,639,370,391,457,105,144
5405,2,56.075444222,20230217141232296,None,-1,192,364,657,377,399,404,120,143
5406,2,56.085435629,20230217141232306,None,-1,192,364,657,377,399,404,120,143
5407,2,56.095444918,20230217141232316,None,-1,160,368,573,296,349,465,111,143
5408,2,56.105463505,20230217141232326,None,-1,160,368,573,296,349,465,111,143
5409,2,56.115448952,20230217141232336,None,-1,170,374,641,276,345,417,116,138
5410,2,56.125450611,20230217141232346,None,-1,170,374,641,276,345,417,116,138
5411,2,56.135442257,20230217141232356,None,-1,168,414,577,265,359,415,114,130
5412,2,56.145450831,20230217141232366,None,-1,168,414,577,265,359,415,114,130
5413,2,56.15544343,20230217141232376,None,-1,140,428,632,265,345,424,111,222
5414,2,56.165463209,20230217141232386,None,-1,140,428,632,265,345,424,111,222
5415,2,56.175495625,20230217141232396,None,-1,156,389,622,299,345,400,110,219
5416,2,56.185467005,20230217141232406,None,-1,156,389,622,299,345,400,110,219
5417,2,56.195497275,20230217141232416,None,-1,175,390,685,316,348,328,113,227
5418,2,56.205500364,20230217141232426,None,-1,175,390,685,316,348,328,113,227
5419,2,56.215500832,20230217141232436,None,-1,164,365,638,350,332,357,103,229
5420,2,56.22547245,20230217141232446,None,-1,164,365,638,350,332,357,103,229
5421,2,56.235494614,20230217141232456,None,-1,164,314,648,374,345,326,101,237
5422,2,56.245507717,20230217141232466,None,-1,164,314,648,374,345,326,101,237
5423,2,56.255464554,20230217141232476,None,-1,164,314,648,374,345,326,101,237
5424,2,56.2654562,20230217141232486,None,-1,195,373,626,416,339,498,102,167
5425,2,56.275497437,20230217141232496,None,-1,209,458,692,398,364,611,112,237
5426,2,56.28551364,20230217141232506,None,-1,209,458,692,398,364,611,112,237
5427,2,56.295483351,20230217141232516,None,-1,197,433,649,395,340,608,116,230
5428,2,56.305435896,20230217141232526,None,-1,197,433,649,395,340,608,116,230
5429,2,56.315456629,20230217141232536,None,-1,247,439,583,422,339,597,116,246
5430,2,56.32553196,20230217141232546,None,-1,247,439,583,422,339,597,116,246
5431,2,56.335455656,20230217141232556,None,-1,247,447,588,393,293,599,114,241
5432,2,56.345474243,20230217141232566,None,-1,247,447,588,393,293,599,114,241
5433,2,56.355451584,20230217141232576,None,-1,223,389,588,332,303,543,129,231
5434,2,56.36544013,20230217141232586,None,-1,223,389,588,332,303,543,129,231
5435,2,56.375444651,20230217141232596,None,-1,223,389,588,332,303,543,129,231
5436,2,56.385448933,20230217141232606,None,-1,203,312,464,317,360,421,121,246
5437,2,56.395471335,20230217141232616,None,-1,223,338,413,333,412,392,106,236
5438,2,56.405451775,20230217141232626,None,-1,223,338,413,333,412,392,106,236
5439,2,56.415505886,20230217141232636,None,-1,174,333,446,256,403,387,103,226
5440,2,56.425465822,20230217141232646,None,-1,174,333,446,256,403,387,103,226
5441,2,56.43545723,20230217141232656,None,-1,173,341,456,249,434,420,121,241
5442,2,56.445450306,20230217141232666,None,-1,173,341,456,249,434,420,121,241
5443,2,56.455452442,20230217141232676,None,-1,207,362,426,315,471,302,123,259
5444,2,56.46544981,20230217141232686,None,-1,207,362,426,315,471,302,123,259
5445,2,56.475448609,20230217141232696,None,-1,205,349,471,318,416,301,109,216
5446,2,56.485451698,20230217141232706,None,-1,205,349,471,318,416,301,109,216
5447,2,56.495451927,20230217141232716,None,-1,205,349,471,318,416,301,109,216
5448,2,56.505438805,20230217141232726,None,-1,180,349,524,289,381,529,108,224
5449,2,56.51549077,20230217141232736,None,-1,201,415,528,350,398,549,111,214
5450,2,56.525508881,20230217141232746,None,-1,201,415,528,350,398,549,111,214
5451,2,56.535514832,20230217141232756,None,-1,207,431,500,348,361,525,119,199
5452,2,56.545506716,20230217141232766,None,-1,207,431,500,348,361,525,119,199
5453,2,56.555446148,20230217141232776,None,-1,207,431,500,348,361,525,119,199
5454,2,56.565449715,20230217141232786,None,-1,172,419,538,308,324,525,120,228
5455,2,56.575469256,20230217141232796,None,-1,172,419,538,308,324,525,120,228
5456,2,56.585469008,20230217141232806,None,-1,189,467,593,323,373,559,123,200
5457,2,56.595466614,20230217141232816,None,-1,204,483,614,319,423,574,130,195
5458,2,56.605497122,20230217141232826,None,-1,204,483,614,319,423,574,130,195
5459,2,56.615483523,20230217141232836,None,-1,204,483,614,319,423,574,130,195
5460,2,56.625457287,20230217141232846,None,-1,180,434,658,268,423,557,140,198
5461,2,56.635491133,20230217141232856,None,-1,191,431,688,269,420,547,122,195
5462,2,56.645467281,20230217141232866,None,-1,191,431,688,269,420,547,122,195
5463,2,56.655464888,20230217141232876,None,-1,203,497,689,251,402,568,132,197
5464,2,56.665457726,20230217141232886,None,-1,203,497,689,251,402,568,132,197
5465,2,56.675470591,20230217141232896,None,-1,203,497,689,251,402,568,132,197
5466,2,56.685462952,20230217141232906,None,-1,176,471,614,255,413,564,130,201
5467,2,56.695495606,20230217141232916,None,-1,163,480,552,295,382,404,126,197
5468,2,56.705466986,20230217141232926,None,-1,163,480,552,295,382,404,126,197
5469,2,56.715541601,20230217141232936,None,-1,153,476,512,277,373,460,122,211
5470,2,56.725488901,20230217141232946,None,-1,153,476,512,277,373,460,122,211
5471,2,56.735476494,20230217141232956,None,-1,153,476,512,277,373,460,122,211
5472,2,56.745461941,20230217141232966,None,-1,138,459,492,349,395,541,147,250
5473,2,56.755493403,20230217141232976,None,-1,141,390,431,360,406,546,125,214
5474,2,56.765506268,20230217141232986,None,-1,141,390,431,360,406,546,125,214
5475,2,56.775508404,20230217141232996,None,-1,141,375,538,336,386,542,136,208
5476,2,56.785488129,20230217141233006,None,-1,141,375,538,336,386,542,136,208
5477,2,56.795452356,20230217141233016,None,-1,141,375,538,336,386,542,136,208
5478,2,56.805449724,20230217141233026,None,-1,181,343,559,328,411,598,133,211
5479,2,56.815450192,20230217141233036,None,-1,185,368,556,375,430,577,126,262
5480,0,56.825450897,20230217141233046,None,-1,185,368,556,375,430,577,126,262
5481,0,56.835455895,20230217141233056,None,-1,194,388,641,403,433,510,122,239
5482,0,56.845449925,20230217141233066,None,-1,194,388,641,403,433,510,122,239
5483,0,56.85543704,20230217141233076,None,-1,194,388,641,403,433,510,122,239
5484,0,56.865449906,20230217141233086,None,-1,210,423,640,405,431,556,138,234
