idx,gt,time_elapsed,current_time,current_task,motor_position,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7
2700,1,29.025462389,20230217141205246,None,-1,35,183,438,62,80,24,33,118
2701,1,29.035468817,20230217141205256,None,-1,35,183,438,62,80,24,33,118
2702,1,29.045506477,20230217141205266,None,-1,34,181,406,73,83,23,31,117
2703,1,29.055915356,20230217141205276,None,-1,34,181,406,73,83,23,31,117
2704,1,29.065476894,20230217141205286,None,-1,34,180,359,82,82,24,28,112
2705,1,29.076128483,20230217141205296,None,-1,34,180,359,82,82,24,28,112
2706,1,29.085469961,20230217141205306,None,-1,33,190,354,91,86,25,33,113
2707,1,29.095457792,20230217141205316,None,-1,33,190,354,91,86,25,33,113
2708,1,29.105507612,20230217141205326,None,-1,35,186,327,93,91,26,34,114
2709,1,29.115753889,20230217141205336,None,-1,35,186,327,93,91,26,34,114
2710,1,29.125502586,20230217141205346,None,-1,34,139,308,116,112,24,33,143
2711,1,29.13547349,20230217141205356,None,-1,34,139,308,116,112,24,33,143
2712,1,29.145499468,20230217141205366,None,-1,37,168,288,107,106,24,34,116
2713,1,29.155466318,20230217141205376,None,-1,37,168,288,107,106,24,34,116
2714,1,29.16546011,20230217141205386,None,-1,38,165,297,106,113,24,34,117
2715,1,29.175489187,20230217141205396,None,-1,38,165,297,106,113,24,34,117
2716,1,29.185488224,20230217141205406,None,-1,36,151,302,104,109,23,33,116
2717,1,29.195487261,20230217141205416,None,-1,36,151,302,104,109,23,33,116
2718,1,29.205450297,20230217141205426,None,-1,38,176,362,104,111,25,37,145
2719,1,29.215452433,20230217141205436,None,-1,38,176,362,104,111,25,37,145
2720,1,29.225445986,20230217141205446,None,-1,37,165,386,85,84,24,38,112
2721,1,29.235440016,20230217141205456,None,-1,37,165,386,85,84,24,38,112
2722,1,29.245458365,20230217141205466,None,-1,35,146,371,88,84,26,38,110
2723,1,29.255467892,20230217141205476,None,-1,35,146,371,88,84,26,38,110
2724,1,29.265524387,20230217141205486,None,-1,37,181,366,80,79,26,39,111
2725,1,29.275449991,20230217141205496,None,-1,37,181,366,80,79,26,39,111
2726,1,29.285442114,20230217141205506,None,-1,38,186,370,74,87,28,38,128
2727,1,29.295440197,20230217141205516,None,-1,38,186,370,74,87,28,38,128
2728,1,29.305453062,20230217141205526,None,-1,38,162,356,72,77,27,39,127
2729,1,29.315442562,20230217141205536,None,-1,38,162,356,72,77,27,39,127
2730,1,29.325434685,20230217141205546,None,-1,38,184,302,78,75,30,38,128
2731,1,29.335454941,20230217141205556,None,-1,38,184,302,78,75,30,38,128
2732,1,29.3454988,20230217141205566,None,-1,43,201,301,73,85,30,40,131
2733,1,29.35547328,20230217141205576,None,-1,43,201,301,73,85,30,40,131
2734,1,29.365497589,20230217141205586,None,-1,45,190,307,82,95,31,39,129
2735,1,29.375468016,20230217141205596,None,-1,45,190,307,82,95,31,39,129
2736,1,29.385448218,20230217141205606,None,-1,46,216,332,98,112,30,39,147
2737,1,29.395457983,20230217141205616,None,-1,46,216,332,98,112,30,39,147
2738,1,29.40544796,20230217141205626,None,-1,43,217,275,112,120,31,34,119
2739,1,29.415496826,20230217141205636,None,-1,43,217,275,112,120,31,34,119
2740,1,29.425500155,20230217141205646,None,-1,45,213,344,105,116,30,35,114
2741,1,29.435469151,20230217141205656,None,-1,45,213,344,105,116,30,35,114
2742,1,29.445492745,20230217141205666,None,-1,39,215,381,107,115,28,32,110
2743,1,29.455467463,20230217141205676,None,-1,39,215,381,107,115,28,32,110
2744,1,29.465491057,20230217141205686,None,-1,36,193,381,107,106,32,35,119
2745,1,29.475473881,20230217141205696,None,-1,36,193,381,107,106,32,35,119
2746,1,29.485475779,20230217141205706,None,-1,35,156,351,94,78,33,34,107
2747,1,29.495507002,20230217141205716,None,-1,35,156,351,94,78,33,34,107
2748,1,29.505482912,20230217141205726,None,-1,36,176,350,78,67,33,37,109
2749,1,29.515502215,20230217141205736,None,-1,36,176,350,78,67,33,37,109
2750,1,29.525464773,20230217141205746,None,-1,34,168,324,78,79,32,37,113
2751,1,29.535463333,20230217141205756,None,-1,34,168,324,78,79,32,37,113
2752,1,29.545458793999998,20230217141205766,None,-1,36,143,290,72,68,32,39,114
2753,1,29.555461407,20230217141205776,None,-1,36,143,290,72,68,32,39,114
2754,1,29.565448761,20230217141205786,None,-1,36,161,300,73,63,28,34,152
2755,1,29.575455904000002,20230217141205796,None,-1,36,161,300,73,63,28,34,152
2756,1,29.585469961,20230217141205806,None,-1,34,175,319,75,67,26,33,130
2757,1,29.5954597,20230217141205816,None,-1,34,175,319,75,67,26,33,130
2758,1,29.605468035,20230217141205826,None,-1,36,153,375,85,77,25,30,127
2759,1,29.615458012,20230217141205836,None,-1,36,153,375,85,77,25,30,127
2760,1,29.625472546,20230217141205846,None,-1,35,164,347,83,73,26,32,125
2761,1,29.635476351,20230217141205856,None,-1,35,164,347,83,73,26,32,125
2762,1,29.645456076,20230217141205866,None,-1,35,173,382,85,77,27,33,157
2763,1,29.655474901,20230217141205876,None,-1,35,173,382,85,77,27,33,157
2764,1,29.665446282,20230217141205886,None,-1,33,174,409,99,84,27,34,113
2765,1,29.675454617,20230217141205896,None,-1,33,174,409,99,84,27,34,113
2766,1,29.685455322,20230217141205906,None,-1,36,178,396,97,86,25,34,115
2767,1,29.695478201,20230217141205916,None,-1,36,178,396,97,86,25,34,115
2768,1,29.705447674,20230217141205926,None,-1,39,195,426,90,107,24,31,114
2769,1,29.715442181,20230217141205936,None,-1,39,195,426,90,107,24,31,114
2770,1,29.725455761,20230217141205946,None,-1,37,199,455,91,109,23,29,131
2771,1,29.735454083,20230217141205956,None,-1,37,199,455,91,109,23,29,131
2772,1,29.745447636,20230217141205966,None,-1,43,193,444,97,117,24,26,124
2773,1,29.755446911,20230217141205976,None,-1,43,193,444,97,117,24,26,124
2774,1,29.765453339,20230217141205986,None,-1,43,187,419,97,116,25,31,129
2775,1,29.775457621,20230217141205996,None,-1,43,187,419,97,116,25,31,129
2776,1,29.785454512,20230217141206006,None,-1,39,187,464,107,132,27,34,126
2777,1,29.795464993,20230217141206016,None,-1,39,187,464,107,132,27,34,126
2778,1,29.80545187,20230217141206026,None,-1,38,176,428,109,117,28,35,128
2779,1,29.815453053,20230217141206036,None,-1,38,176,428,109,117,28,35,128
2780,1,29.825457811,20230217141206046,None,-1,43,156,393,119,114,28,34,158
2781,1,29.835458994,20230217141206056,None,-1,43,156,393,119,114,28,34,158
2782,1,29.845458746,20230217141206066,None,-1,35,140,394,121,115,26,33,134
2783,1,29.85545373,20230217141206076,None,-1,35,140,394,121,115,26,33,134
2784,1,29.86544466,20230217141206086,None,-1,33,140,385,107,121,24,29,129
2785,1,29.875448227,20230217141206096,None,-1,33,140,385,107,121,24,29,129
2786,1,29.885437012,20230217141206106,None,-1,33,140,385,107,121,24,29,129
2787,1,29.89544344,20230217141206116,None,-1,35,125,332,95,110,22,25,129
2788,1,29.905450344,20230217141206126,None,-1,32,136,297,94,110,24,28,156
2789,1,29.915453673000002,20230217141206136,None,-1,32,136,297,94,110,24,28,156
2790,1,29.925444603,20230217141206146,None,-1,30,146,366,84,108,25,29,114
2791,1,29.935444594,20230217141206156,None,-1,30,146,366,84,108,25,29,114
2792,1,29.945446968,20230217141206166,None,-1,31,143,327,95,104,25,29,114
2793,1,29.955430269,20230217141206176,None,-1,31,143,327,95,104,25,29,114
2794,1,29.965439558,20230217141206186,None,-1,32,142,321,113,106,26,26,115
2795,1,29.975440741,20230217141206196,None,-1,32,142,321,113,106,26,26,115
2796,1,29.985450745,20230217141206206,None,-1,31,154,325,120,131,27,29,116
2797,1,29.995467425,20230217141206216,None,-1,31,154,325,120,131,27,29,116
2798,1,30.005461931,20230217141206226,None,-1,31,154,325,120,131,27,29,116
2799,1,30.015448332,20230217141206236,None,-1,40,158,347,124,128,27,31,129
