idx,gt,time_elapsed,current_time,current_task,motor_position,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7
1989,2,21.91546464,20230217141158136,None,-1,212,545,746,279,271,156,140,263
1990,2,21.925459862,20230217141158146,None,-1,214,549,663,293,255,158,133,252
1991,2,21.93545723,20230217141158156,None,-1,214,549,663,293,255,158,133,252
1992,2,21.945445776,20230217141158166,None,-1,207,523,733,300,243,160,123,269
1993,2,21.955461264,20230217141158176,None,-1,207,523,733,300,243,160,123,269
1994,2,21.965506792,20230217141158186,None,-1,213,515,734,289,273,149,140,293
1995,2,21.975464583,20230217141158196,None,-1,213,515,734,289,273,149,140,293
1996,2,21.985472441,20230217141158206,None,-1,213,515,734,289,273,149,140,293
1997,2,21.995471239,20230217141158216,None,-1,173,434,651,282,305,160,139,259
1998,2,22.005455256,20230217141158226,None,-1,145,385,587,264,303,146,144,249
1999,2,22.01544714,20230217141158236,None,-1,145,385,587,264,303,146,144,249
