idx,gt,time_elapsed,current_time,current_task,motor_position,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7
200,0,4.025471211,20230217141140246,None,-1,29,140,89,50,40,19,27,42
201,0,4.035444975,20230217141140256,None,-1,32,134,96,45,42,20,25,84
202,0,4.045452833,20230217141140266,None,-1,32,134,96,45,42,20,25,84
203,0,4.055445671,20230217141140276,None,-1,32,134,96,45,42,20,25,84
204,0,4.065453053,20230217141140286,None,-1,36,155,90,39,36,21,34,87
205,0,4.075464964,20230217141140296,None,-1,37,166,76,37,35,23,41,91
206,0,4.085464239,20230217141140306,None,-1,37,166,76,37,35,23,41,91
207,0,4.0954597,20230217141140316,None,-1,37,167,79,43,35,25,41,91
208,0,4.10545826,20230217141140326,None,-1,37,167,79,43,35,25,41,91
209,0,4.115450144,20230217141140336,None,-1,37,167,79,43,35,25,41,91
210,0,4.125449896,20230217141140346,None,-1,36,163,97,42,36,25,42,91
211,0,4.135454655,20230217141140356,None,-1,36,147,98,42,33,23,41,48
212,0,4.145462275,20230217141140366,None,-1,36,147,98,42,33,23,41,48
213,0,4.155450344,20230217141140376,None,-1,31,118,105,45,35,21,35,44
214,0,4.165496588,20230217141140386,None,-1,31,118,105,45,35,21,35,44
215,0,4.175471783,20230217141140396,None,-1,36,115,110,43,33,21,32,86
216,0,4.185498238,20230217141140406,None,-1,36,115,110,43,33,21,32,86
217,0,4.195507765,20230217141140416,None,-1,41,121,112,33,33,20,32,88
218,0,4.205515146,20230217141140426,None,-1,41,121,112,33,33,20,32,88
219,0,4.215516329,20230217141140436,None,-1,39,123,113,41,37,23,32,91
220,0,4.225466728,20230217141140446,None,-1,39,123,113,41,37,23,32,91
221,0,4.235460997,20230217141140456,None,-1,39,123,113,41,37,23,32,91
222,0,4.245500803,20230217141140466,None,-1,40,127,109,40,39,22,32,91
223,0,4.255504608,20230217141140476,None,-1,43,124,107,38,37,22,31,92
224,0,4.265482187,20230217141140486,None,-1,43,124,107,38,37,22,31,92
225,0,4.275464058,20230217141140496,None,-1,39,115,106,46,39,22,24,47
226,0,4.285458326,20230217141140506,None,-1,39,115,106,46,39,22,24,47
227,0,4.295446158,20230217141140516,None,-1,39,115,106,46,39,22,24,47
228,0,4.305449724,20230217141140526,None,-1,37,137,108,45,38,22,37,44
229,0,4.315449715,20230217141140536,None,-1,36,141,102,44,36,23,38,81
230,0,4.325450182,20230217141140546,None,-1,36,141,102,44,36,23,38,81
231,0,4.335458279,20230217141140556,None,-1,37,148,114,44,31,26,38,87
232,0,4.345450878,20230217141140566,None,-1,37,148,114,44,31,26,38,87
233,0,4.355444193,20230217141140576,None,-1,37,148,114,44,31,26,38,87
234,0,4.365439654,20230217141140586,None,-1,34,152,120,44,34,26,40,87
235,0,4.375456572,20230217141140596,None,-1,34,147,119,38,33,27,43,89
236,0,4.385447502,20230217141140606,None,-1,34,147,119,38,33,27,43,89
237,0,4.395445347,20230217141140616,None,-1,38,136,115,40,32,27,31,87
238,0,4.405441046,20230217141140626,None,-1,38,136,115,40,32,27,31,87
239,0,4.415439129,20230217141140636,None,-1,38,136,115,40,32,27,31,87
240,0,4.425442934,20230217141140646,None,-1,41,148,109,44,34,26,34,55
241,0,4.435470581,20230217141140656,None,-1,41,148,109,44,34,26,34,55
242,0,4.4454545979999995,20230217141140666,None,-1,39,139,100,43,39,25,40,70
243,0,4.455471516,20230217141140676,None,-1,38,134,92,43,38,25,39,88
244,0,4.465497971,20230217141140686,None,-1,38,134,92,43,38,25,39,88
245,0,4.475480557,20230217141140696,None,-1,39,140,99,44,38,24,38,91
246,0,4.485493899,20230217141140706,None,-1,39,140,99,44,38,24,38,91
247,0,4.495467186,20230217141140716,None,-1,39,140,99,44,38,24,38,91
248,0,4.505455256,20230217141140726,None,-1,32,131,94,42,38,23,38,93
249,0,4.515446901,20230217141140736,None,-1,30,118,87,38,35,21,32,91
250,0,4.525450945,20230217141140746,None,-1,30,118,87,38,35,21,32,91
251,0,4.535439968,20230217141140756,None,-1,30,118,87,38,35,21,32,91
252,0,4.545441628,20230217141140766,None,-1,33,112,85,49,39,20,33,75
253,0,4.555449724,20230217141140776,None,-1,33,112,85,49,39,20,33,75
254,0,4.565443516,20230217141140786,None,-1,32,107,99,50,40,19,33,52
255,0,4.575459004,20230217141140796,None,-1,31,101,98,49,39,18,35,47
256,0,4.585463047,20230217141140806,None,-1,31,101,98,49,39,18,35,47
257,0,4.595458269,20230217141140816,None,-1,32,100,114,49,43,20,39,89
