idx,gt,time_elapsed,current_time,current_task,motor_position,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7
4300,1,45.025470019,20230217141221246,None,-1,36,76,99,53,58,33,24,39
4301,1,45.035452128,20230217141221256,None,-1,36,76,99,53,58,33,24,39
4302,1,45.045462608,20230217141221266,None,-1,43,64,100,49,57,33,30,39
4303,1,45.055481196,20230217141221276,None,-1,43,64,100,49,57,33,30,39
4304,1,45.065470457,20230217141221286,None,-1,42,59,136,52,61,33,31,43
4305,1,45.075467348,20230217141221296,None,-1,42,59,136,52,61,33,31,43
4306,1,45.085460663,20230217141221306,None,-1,42,59,136,52,61,33,31,43
4307,1,45.095464945,20230217141221316,None,-1,42,56,137,52,54,25,32,40
4308,1,45.105451107,20230217141221326,None,-1,43,57,139,57,49,22,30,41
4309,1,45.115459919,20230217141221336,None,-1,43,57,139,57,49,22,30,41
4310,1,45.125458241,20230217141221346,None,-1,41,57,137,53,50,33,30,39
4311,1,45.135463476,20230217141221356,None,-1,41,57,137,53,50,33,30,39
4312,1,45.145457506,20230217141221366,None,-1,41,57,137,53,50,33,30,39
4313,1,45.15544796,20230217141221376,None,-1,37,60,137,56,53,32,25,32
4314,1,45.165465355,20230217141221386,None,-1,39,91,99,53,44,34,23,36
4315,1,45.175495386,20230217141221396,None,-1,39,91,99,53,44,34,23,36
4316,1,45.185502529,20230217141221406,None,-1,37,93,80,59,44,35,21,38
4317,1,45.195468187,20230217141221416,None,-1,37,93,80,59,44,35,21,38
4318,1,45.205448151,20230217141221426,None,-1,39,95,118,52,47,36,23,38
4319,1,45.215439081,20230217141221436,None,-1,39,95,118,52,47,36,23,38
4320,1,45.225441218,20230217141221446,None,-1,40,95,141,51,49,26,26,38
4321,1,45.235454321,20230217141221456,None,-1,40,95,141,51,49,26,26,38
4322,1,45.245450735,20230217141221466,None,-1,40,95,141,51,49,26,26,38
4323,1,45.255460501,20230217141221476,None,-1,34,90,140,48,46,28,29,39
4324,1,45.265457153,20230217141221486,None,-1,35,66,147,47,47,41,30,33
4325,1,45.275487185,20230217141221496,None,-1,35,66,147,47,47,41,30,33
4326,1,45.285505295,20230217141221506,None,-1,36,65,165,52,67,41,30,32
4327,1,45.295492411,20230217141221516,None,-1,36,65,165,52,67,41,30,32
4328,1,45.305456877,20230217141221526,None,-1,36,65,165,52,67,41,30,32
4329,1,45.315469742,20230217141221536,None,-1,39,69,144,51,68,42,30,34
4330,1,45.325465441,20230217141221546,None,-1,40,71,139,53,64,42,26,35
4331,1,45.335450649,20230217141221556,None,-1,40,71,139,53,64,42,26,35
4332,1,45.345460892,20230217141221566,None,-1,40,71,150,53,65,41,22,34
4333,1,45.355451584,20230217141221576,None,-1,40,71,150,53,65,41,22,34
4334,1,45.365440607,20230217141221586,None,-1,38,66,142,56,70,37,28,32
4335,1,45.375476599,20230217141221596,None,-1,38,66,142,56,70,37,28,32
4336,1,45.385446787,20230217141221606,None,-1,35,59,128,50,57,40,31,33
4337,1,45.395454168,20230217141221616,None,-1,35,59,128,50,57,40,31,33
4338,1,45.405457497,20230217141221626,None,-1,35,58,121,53,56,40,31,34
4339,1,45.41546011,20230217141221636,None,-1,35,58,121,53,56,40,31,34
4340,1,45.425453186,20230217141221646,None,-1,35,58,121,53,56,40,31,34
4341,1,45.435454607,20230217141221656,None,-1,34,70,102,50,55,42,30,32
4342,1,45.445440769,20230217141221666,None,-1,35,79,101,53,66,43,31,34
4343,1,45.455442667,20230217141221676,None,-1,35,79,101,53,66,43,31,34
4344,1,45.465447903,20230217141221686,None,-1,37,84,109,46,65,37,25,32
4345,1,45.475450277,20230217141221696,None,-1,37,84,109,46,65,37,25,32
4346,1,45.485459566,20230217141221706,None,-1,37,84,109,46,65,37,25,32
4347,1,45.495460987,20230217141221716,None,-1,39,86,121,43,64,41,22,28
4348,1,45.505456925,20230217141221726,None,-1,36,82,124,37,62,40,22,31
4349,1,45.515445471,20230217141221736,None,-1,36,82,124,37,62,40,22,31
4350,1,45.525440455,20230217141221746,None,-1,37,72,135,44,65,39,23,36
4351,1,45.535418272,20230217141221756,None,-1,37,72,135,44,65,39,23,36
4352,1,45.545464277,20230217141221766,None,-1,37,72,135,44,65,39,23,36
4353,1,45.555495739,20230217141221776,None,-1,41,84,133,57,68,38,30,36
4354,1,45.565467358,20230217141221786,None,-1,41,77,133,58,67,35,31,38
4355,1,45.575465441,20230217141221796,None,-1,41,77,133,58,67,35,31,38
4356,1,45.585498095,20230217141221806,None,-1,45,94,134,69,68,24,34,41
4357,1,45.595480442,20230217141221816,None,-1,45,94,134,69,68,24,34,41
4358,1,45.605457783,20230217141221826,None,-1,45,95,132,74,74,27,33,36
4359,1,45.615447521,20230217141221836,None,-1,45,95,132,74,74,27,33,36
4360,1,45.625443459,20230217141221846,None,-1,45,101,130,72,75,38,34,34
4361,1,45.635493517,20230217141221856,None,-1,45,101,130,72,75,38,34,34
4362,1,45.645474434,20230217141221866,None,-1,48,94,122,64,71,45,28,32
4363,1,45.65546608,20230217141221876,None,-1,48,94,122,64,71,45,28,32
4364,1,45.665479183,20230217141221886,None,-1,48,94,122,64,71,45,28,32
4365,1,45.675471068,20230217141221896,None,-1,47,98,122,70,73,47,27,37
4366,1,45.685470581,20230217141221906,None,-1,43,92,105,59,70,48,24,37
4367,1,45.695454598,20230217141221916,None,-1,43,92,105,59,70,48,24,37
4368,1,45.705471039,20230217141221926,None,-1,42,93,107,58,67,44,23,36
